category,lat,lon
shop_grocery,53.8925272,27.4157114
cafe,53.8819496,27.5356802
post_office,52.1807235,28.9593627
shop_grocery,52.1896876,28.9444134
shop_grocery,54.3073307,26.8267189
cafe,52.0447618,29.2568598
shop_grocery,52.4343107,30.9934955
shop_grocery,53.7112841,31.7193779
shop_grocery,52.0327530,29.2221658
bank,52.0321823,29.2228911
post_office,52.0319935,29.2232690
cafe,53.9055064,27.5478688
shop_grocery,52.6222795,29.7274168
shop_grocery,52.9384476,30.1970353
shop_grocery,53.8913903,27.4209145
fap,53.8910804,27.4208253
sports_centre,53.8514005,27.5208913
cafe,53.8461757,27.5147384
shop_grocery,53.6076891,31.9570011
shop_grocery,53.6077675,31.9571716
shop_grocery,53.4448372,24.3753865
bank,53.9067050,30.3494937
restaurant,53.9048972,27.5579948
shop_grocery,53.9010165,27.6613896
cafe,53.9286975,27.5830221
bank,52.6319714,29.7474011
shop_grocery,52.4551214,30.9934910
shop_grocery,52.4518532,30.9641425
shop_grocery,52.4570437,31.0230923
pool,53.8585626,27.5018920
shop_grocery,52.4399012,30.9452974
bank,52.4443219,30.9447188
post_office,52.4441761,30.9447366
shop_grocery,53.2580360,24.4264648
shop_grocery,54.3033503,26.8642870
shop_grocery,54.3173944,26.8826446
school,53.8430445,27.3927938
bank,52.6254126,29.7511861
cafe,53.9052895,27.5523175
shop_grocery,53.6635582,27.0842696
school,53.6741724,27.1304803
school,53.6873326,27.1396025
school,53.6825632,27.1251504
post_office,53.6843227,27.1340748
shop_grocery,53.6860978,27.1163993
bank,53.6840868,27.1319775
shop_grocery,53.6839533,27.1334903
cafe,53.6844108,27.1334688
pool,53.6854825,27.1349867
shop_grocery,53.6865643,27.1651983
shop_grocery,53.6815648,27.1183882
bank,53.6800604,27.1382177
bank,53.6838078,27.1334729
sports_centre,55.4963542,28.7537717
cafe,53.7056171,31.7247427
cafe,53.6822659,23.8316487
bank,53.7388919,31.6912756
shop_grocery,53.7135678,31.7175169
bank,53.7116876,31.7192235
shop_grocery,53.1512154,30.4015946
shop_grocery,53.1765150,30.3761565
shop_grocery,53.8871307,25.4162999
post_office,53.7138055,31.7135098
station,53.7529225,31.7017883
shop_grocery,55.1765950,30.2041289
station,53.3089853,28.6135780
post_office,52.7525764,26.4250141
shop_grocery,52.7581762,26.4335495
cafe,52.9169626,30.0442019
fap,53.9819122,31.5843401
cafe,53.1619008,29.1976101
shop_grocery,52.3897317,31.0301084
bank,52.6267184,29.7262664
cafe,53.7151068,31.7174304
shop_grocery,53.8901666,27.5765787
shop_grocery,53.7059206,31.7103142
shop_grocery,53.7387393,31.7185631
bank,53.7387945,31.7183766
post_office,52.7662921,29.8899105
ice_rink,54.3008840,26.8642511
pool,54.3015318,26.8645193
water_park,54.3016014,26.8642382
bank,55.4125571,27.7339794
shop_grocery,52.7680407,26.4327089
shop_grocery,52.7596072,26.4249991
shop_grocery,52.7580591,26.4241391
shop_grocery,52.7524937,26.4220683
shop_grocery,52.7536396,26.4211306
shop_grocery,52.7576995,26.4141823
shop_grocery,52.7559995,26.4394458
shop_grocery,52.7609801,26.4405020
shop_grocery,52.7585598,26.4331656
shop_grocery,52.7582251,26.4348279
shop_grocery,55.3675336,27.4688537
shop_grocery,55.3654405,27.4639745
shop_grocery,54.3139828,26.8406822
shop_grocery,53.9574582,30.7106894
cafe,53.9576649,30.7105134
station,53.5484741,30.2229710
post_office,52.8987040,30.0292834
shop_grocery,52.7497926,26.4318604
shop_grocery,52.7569420,26.4233032
shop_grocery,54.3143414,26.8488452
shop_grocery,52.7679249,26.4345915
shop_grocery,54.1271714,25.3613513
shop_grocery,53.7054308,23.7974487
shop_grocery,53.6978456,23.8012169
bank,54.5112855,30.4297672
bank,54.5174634,30.4339421
restaurant,53.6818548,23.8321755
shop_grocery,53.6810735,23.8294794
shop_grocery,53.6503048,23.8324435
shop_grocery,52.7526355,26.4292805
sports_centre,52.7511021,26.4151956
sports_centre,52.7575147,26.4273372
shop_grocery,52.7511880,26.4201628
post_office,52.7392784,26.4563024
shop_grocery,52.7393496,26.4562436
cafe,53.9285085,27.5884473
cafe,53.9284244,27.5832340
pool,53.9108199,27.5429780
school,54.0010008,30.1382353
restaurant,53.7291330,27.2780174
shop_grocery,52.6305813,29.7625601
shop_grocery,53.6738399,28.5567883
cafe,55.1981635,30.2281203
sports_centre,55.1986115,30.2305417
station,53.6240470,23.7717627
station,53.0829565,27.1481569
station,53.0454678,27.3244625
station,52.9909012,27.6358858
shop_grocery,53.9151772,30.4709957
shop_grocery,52.4149419,30.9608710
restaurant,54.0003551,27.0195743
shop_grocery,52.6945441,25.3520995
shop_grocery,52.6945384,25.3522057
shop_grocery,53.9503997,27.4285426
station,51.9643143,23.6822520
station,51.7436821,23.6376938
station,52.1521505,23.8818304
station,53.0384724,26.1933639
station,52.2013344,24.5228697
station,52.1927822,24.6018597
station,52.1780008,24.9953394
station,51.9279896,29.1996693
station,52.2733387,31.3210950
station,51.6679113,29.0835041
post_office,53.7021926,27.8555535
shop_grocery,53.8538178,30.3355060
station,52.4386723,31.0876261
station,53.5642197,23.7227211
station,53.9657684,25.5571443
station,53.8588250,24.1037545
station,53.5806192,23.7508509
station,53.0666967,24.2253819
station,53.8298294,24.0711167
station,53.5457622,25.5199112
restaurant,53.9549306,27.7122927
cafe,53.6508899,23.8291273
shop_grocery,53.6499549,23.8253672
station,52.5125009,25.1560850
station,52.5613941,25.1249138
station,53.1697941,24.6256666
station,53.8440093,30.5693883
station,54.0113928,31.3716229
station,52.9302313,29.0895666
shop_grocery,53.6371686,23.8780887
shop_grocery,53.7085946,23.8054823
shop_grocery,53.7071531,23.7968494
bank,53.1207968,23.9103825
cafe,53.1207396,23.9103700
shop_grocery,54.0738588,28.0147023
shop_grocery,53.1171050,23.9405904
station,53.8929394,27.3501556
station,54.2515558,28.6447209
fap,52.2407874,26.8034876
shop_grocery,53.0036022,27.5179077
shop_grocery,52.2433707,26.8084781
bank,52.2560175,26.7968749
shop_grocery,53.1715860,29.1908677
bank,53.9210800,27.4986224
post_office,55.5889224,28.5883169
cafe,55.5894438,28.5866631
school,55.5926732,28.5959960
shop_grocery,52.2548963,26.8276305
cafe,55.5894142,28.5879907
shop_grocery,52.2436087,26.8421879
cafe,52.2436828,26.8423154
school,55.5668079,28.2142917
cafe,52.2439386,26.8033554
shop_grocery,54.6107798,27.9097741
cafe,53.9550862,27.6929208
shop_grocery,55.2057671,30.2870624
cafe,55.2057579,30.2868548
bank,55.2063132,30.2900229
cafe,53.9122981,27.5074178
shop_grocery,53.9081840,27.5140531
restaurant,53.2184025,26.6805811
cafe,53.2208023,26.6806287
shop_grocery,53.9127247,27.4273223
shop_grocery,53.9167139,27.4135986
shop_grocery,54.0038380,28.0307690
fap,54.0048463,28.0328234
fap,53.8876530,27.4205253
shop_grocery,53.7969964,27.7973408
station,54.2970275,28.9328988
shop_grocery,53.1461699,29.2219263
shop_grocery,53.1436362,29.2298999
shop_grocery,54.5084889,30.4202095
station,51.9888019,26.7702411
station,51.6981391,23.5987696
shop_grocery,53.1759653,29.1876136
shop_grocery,54.2781607,28.7665107
shop_grocery,54.2777317,28.7720763
bank,53.9243510,27.6122693
sports_centre,53.9104960,27.4305985
post_office,53.6647346,23.8197862
post_office,53.6766795,23.8382976
post_office,53.6850487,23.8470318
shop_grocery,52.5272636,24.9689052
cafe,53.9056499,27.4341837
fap,53.9226050,27.6703943
restaurant,53.8973703,27.5559871
cafe,53.7819876,30.0100488
cafe,53.1265954,25.9087846
shop_grocery,53.1266113,25.9089619
shop_grocery,55.0292735,27.7806363
bank,52.8899650,25.8524542
fap,52.8930572,25.8554046
cafe,55.1886270,30.2561401
cafe,53.9259356,27.4439182
school,52.8077080,30.0797967
shop_grocery,52.8886706,30.0559595
shop_grocery,54.4301389,25.9502417
shop_grocery,55.2236873,30.0967939
shop_grocery,55.1997064,30.2448405
shop_grocery,52.6278704,29.7540641
shop_grocery,53.6970418,23.8537849
shop_grocery,52.9558687,26.3055007
shop_grocery,53.7055947,31.7248949
shop_grocery,53.7033561,23.8406067
cafe,53.6881097,23.8358770
bank,54.4235534,25.9347275
shop_grocery,54.2693186,27.1034579
cafe,54.4240930,25.9342332
fap,53.6910200,23.7996661
bank,54.4320597,25.9563589
bank,53.7955741,27.3784598
cafe,53.9022487,27.4905131
bank,53.8929760,27.4889493
shop_grocery,55.2053383,30.1867731
bank,53.4420003,23.9330948
post_office,53.4419847,23.9330646
shop_grocery,53.4423461,23.9322431
cafe,53.4450708,31.0050501
shop_grocery,53.4455319,31.0050486
cafe,53.4451933,31.0050839
station,53.6975248,27.2379484
shop_grocery,55.2903701,30.3242984
bank,53.9114949,27.4545673
station,55.1379898,26.6841126
sports_centre,53.9232151,27.4246657
shop_grocery,54.1021402,27.1582757
post_office,53.9234159,27.4419144
shop_grocery,55.1623955,30.2303914
shop_grocery,54.8951721,26.6805897
post_office,52.1332764,26.1140782
cafe,53.7432142,27.3272157
shop_grocery,55.2041396,30.2118877
shop_grocery,53.4414871,27.2315308
shop_grocery,52.7113623,30.3360797
bank,53.1515787,29.2256119
shop_grocery,54.1998965,27.8391475
bank,52.2761415,25.6893503
post_office,52.2763114,25.6889372
bank,52.3167549,25.6109718
post_office,52.3168237,25.6108002
bank,52.3168827,25.6097889
shop_grocery,52.3128540,25.6163470
restaurant,52.3162531,25.6087349
shop_grocery,55.5406267,28.6265247
shop_grocery,53.8598187,27.5709360
post_office,54.1114544,27.5951693
shop_grocery,55.4044428,30.7171365
shop_grocery,53.9204289,25.3101906
shop_grocery,55.0983368,26.8388691
cafe,55.1724736,30.2420136
cafe,55.1922699,30.2028568
post_office,52.2362428,25.6694012
restaurant,54.8716507,26.9286642
cafe,54.8717072,26.9287337
shop_grocery,53.9257537,27.4230929
bank,53.9149523,27.6759820
shop_grocery,55.2257658,30.1156453
bank,53.8819901,27.6124149
shop_grocery,53.8858748,27.6073701
shop_grocery,53.8830049,27.6146511
bank,53.8221178,27.5307846
shop_grocery,53.8229972,27.5313737
shop_grocery,53.7830040,24.8482665
restaurant,53.7830230,24.8488244
shop_grocery,53.7826950,24.8491918
shop_grocery,53.7824224,24.8486661
shop_grocery,53.7855963,24.8461699
restaurant,53.8996526,27.5430438
bank,55.2155245,30.1310482
station,55.3897348,30.0827134
cafe,53.9042271,27.5482983
school,53.1353771,29.2303097
school,53.1375418,29.2020836
cafe,52.1582040,26.0926012
cafe,53.4872296,26.7452276
shop_grocery,52.1479728,25.5383416
cafe,53.9062384,27.5423710
shop_grocery,53.9661712,30.1704168
shop_grocery,53.9288097,30.2688675
post_office,55.4085165,30.7271295
shop_grocery,53.9064167,29.3995829
bank,55.1597308,30.1665733
shop_grocery,53.9721150,27.8311776
shop_grocery,54.0633031,27.2596143
cafe,53.6167661,24.7327544
bank,53.6040804,24.7392565
restaurant,53.6038678,24.7421688
shop_grocery,53.6025717,24.7415867
shop_grocery,54.8570947,29.1586477
shop_grocery,54.6577305,29.1415442
shop_grocery,54.0298767,28.2070618
bank,54.0963900,28.3523137
cafe,53.9369114,25.7632558
shop_grocery,53.9369331,25.7633985
shop_grocery,53.9318217,25.7813254
cafe,54.8927176,27.7643924
station,53.5080150,24.7237726
post_office,53.8768422,27.9025319
cafe,54.3152807,26.8858303
fap,53.8752716,27.9056125
shop_grocery,55.1748452,30.2499678
school,52.3658545,30.4041792
shop_grocery,53.9137700,27.2544113
shop_grocery,54.6566577,29.1405831
shop_grocery,54.6574988,29.1428115
cafe,54.6574886,29.1427722
bank,53.9060411,27.5423100
shop_grocery,54.5127940,30.4111772
shop_grocery,53.2946852,28.6368185
cafe,54.4958576,30.4023142
bank,54.4966819,30.4016754
bank,54.4955289,30.4019174
post_office,54.4955832,30.4019888
bank,55.1913224,30.2039921
bank,55.1914023,30.2035873
bank,52.1580401,26.0925264
shop_grocery,55.3588112,30.0712521
bank,55.1914260,30.2037295
shop_grocery,52.2867557,30.9184237
shop_grocery,55.1915895,30.2321972
post_office,53.1916587,24.0211034
cafe,55.5281111,28.6466939
restaurant,55.6374682,27.0356359
bank,55.1741499,30.2006463
shop_grocery,54.1664960,27.8191743
post_office,52.0161978,29.5232031
cafe,53.9067507,27.5160579
bank,55.6388949,27.0399033
station,55.7069995,29.9864631
cafe,54.7867529,27.4546013
shop_grocery,53.6505940,23.7883764
bank,54.7849900,27.4605478
cafe,53.9125871,27.5325451
station,54.6780423,29.1414341
shop_grocery,54.2964501,26.8259378
cafe,53.9091897,27.4948800
shop_grocery,53.9379448,27.4893913
cafe,53.9055955,27.5635309
shop_grocery,55.5166429,28.6711491
restaurant,53.9361307,27.4823778
station,52.3570430,23.4155133
restaurant,53.9324352,27.5605206
fap,55.1717136,30.1427922
fap,55.2015020,30.1956108
fap,53.8372346,27.6313351
cafe,53.8402796,27.6393735
cafe,53.8487310,27.6333265
cafe,52.7927790,27.9901543
sports_centre,53.8375316,27.6362654
shop_grocery,53.8998619,27.4341895
cafe,53.8445265,27.5258284
shop_grocery,54.1549447,27.2443220
fap,54.1546248,27.2448371
shop_grocery,55.1716518,30.2242125
sports_centre,53.8937667,27.5191037
bank,54.5088216,30.4207086
shop_grocery,53.1322385,29.2279009
sports_centre,53.9074509,27.5317162
bank,54.4859626,30.4159924
post_office,54.4860142,30.4158383
shop_grocery,54.4860607,30.4154012
restaurant,52.4271998,31.0199752
cafe,52.4228608,31.0142889
post_office,53.8577847,30.3054783
bank,54.5208310,30.3759140
post_office,54.5211035,30.3771961
bank,54.5206837,30.4363341
pool,53.9162398,27.5967803
bank,53.9179506,27.4473025
cafe,53.9268336,27.6888148
shop_grocery,55.1807478,30.1534071
restaurant,55.1448207,27.0065693
post_office,55.1533891,26.9980594
school,55.1428194,27.0131087
shop_grocery,53.8461120,27.4858996
cafe,53.9049740,27.4570367
shop_grocery,52.7845945,27.5456330
bank,52.7830101,27.5438874
shop_grocery,53.8449354,27.5597634
cafe,53.8453305,27.5606047
bank,52.1001379,23.6940517
shop_grocery,55.1607100,30.1720433
cafe,52.8131921,27.5525114
bank,55.4966329,28.7523532
pool,53.9133175,27.4425472
shop_grocery,53.9056862,27.4490373
sports_centre,53.9053255,27.4512436
shop_grocery,53.1551015,24.4437188
shop_grocery,54.5218030,30.4037765
shop_grocery,54.5412299,30.4473729
fap,53.6971997,23.7927501
fap,53.6908970,23.7995459
shop_grocery,53.6033593,24.7320297
cafe,53.8763674,27.5530669
pool,53.8892839,27.5877813
bank,53.9044123,27.5528637
bank,53.8928785,27.4587712
shop_grocery,53.8444457,27.4703759
shop_grocery,53.9997095,27.6327178
pool,53.9931069,27.6746464
pool,53.9863063,27.6753532
sports_centre,53.9861195,27.6763105
shop_grocery,54.0128122,27.6785674
fap,53.9955413,27.6773017
post_office,53.9940752,27.6729825
bank,53.9940027,27.6729020
shop_grocery,53.3180078,28.6243593
bank,53.3093159,28.6381104
shop_grocery,53.3079355,28.6384380
bank,53.3074880,28.6365531
pool,51.8993880,26.8689810
post_office,52.4480845,31.0212439
shop_grocery,52.4671147,30.9848571
shop_grocery,52.4489549,31.0207508
cafe,52.4416679,31.0032356
cafe,55.1915254,30.1923226
cafe,52.4245857,31.0098975
restaurant,52.1151503,26.1143189
cafe,52.1141187,26.1139087
restaurant,52.1141137,26.1147218
cafe,52.1134094,26.1091849
cafe,52.1161440,26.0964479
shop_grocery,53.9387741,27.6851888
shop_grocery,53.9382421,27.6855804
shop_grocery,53.8899430,27.5556304
cafe,53.8904107,27.5540681
cafe,53.8904850,27.5537811
cafe,53.8898903,27.5557158
cafe,53.8903656,27.5537077
shop_grocery,53.8552555,27.4462015
shop_grocery,53.8530761,27.4431949
sports_centre,53.8552471,27.4392429
shop_grocery,53.8623447,27.4485337
cafe,53.9108114,27.5767639
cafe,53.9078385,27.5754984
cafe,53.9137980,27.5756430
cafe,53.8939013,27.5514391
cafe,53.8962810,27.5543590
cafe,53.8980295,27.5560568
bank,53.9139989,27.5526546
bank,53.9144843,27.5537388
restaurant,51.8135149,23.7051112
restaurant,53.6826254,23.8334814
cafe,53.8935822,25.3010269
shop_grocery,53.9440983,27.6868983
bank,53.9448229,27.6892165
shop_grocery,52.3582481,31.0290030
cafe,52.4246785,31.0109146
cafe,55.5342890,28.6443470
shop_grocery,53.9192536,27.6414425
shop_grocery,53.9301176,27.5989913
school,53.9298627,27.5970664
shop_grocery,53.9263234,27.5455499
sports_centre,53.9297649,27.5415357
shop_grocery,53.9270236,27.5434926
bank,53.9202213,27.5576673
pool,52.3825139,31.0266646
cafe,53.9047318,27.4576925
fap,53.9073919,27.4737198
sports_centre,53.9043433,27.4577016
cafe,53.9114982,27.4545021
restaurant,53.9395152,27.6019270
fap,53.8646695,27.4697450
station,53.6182659,24.1088024
bank,53.9369921,27.6734684
bank,53.9369631,27.6736119
shop_grocery,53.9506549,27.6938606
bank,53.8865662,27.6079811
bank,53.9507587,27.6936691
fap,53.9483013,27.6725792
bank,53.8694758,27.5693259
shop_grocery,53.8716664,27.5687637
cafe,53.8963466,27.5531035
cafe,53.4871956,26.7448849
sports_centre,53.8897430,27.6491022
bank,53.9076212,27.4373986
cafe,53.8581660,27.6036062
cafe,53.8555400,27.6097290
bank,53.8898334,27.4289220
pool,53.8919200,27.5659169
sports_centre,53.8822995,27.6169142
sports_centre,53.8823043,27.6170281
cafe,53.9078974,27.5756915
fap,52.7800374,27.5341363
shop_grocery,53.8875447,27.4349370
fap,52.7782268,27.5327886
shop_grocery,53.8322418,27.7363180
shop_grocery,53.7897283,27.5256170
shop_grocery,53.8389528,27.5678568
post_office,53.8432211,27.4803915
shop_grocery,53.9494415,27.6750427
cafe,53.9548188,27.6928508
shop_grocery,53.1376289,29.2174847
cafe,53.1376210,29.2176910
cafe,53.8901299,27.5611887
cafe,53.8971216,27.5657256
cafe,53.8950771,27.5531619
cafe,53.8495177,27.6640620
shop_grocery,54.5435805,30.4494499
bank,54.4928825,30.4306709
shop_grocery,53.0432501,26.2473881
bank,53.9071308,27.5509416
shop_grocery,53.8511308,27.4524000
shop_grocery,53.8516295,27.5533353
shop_grocery,53.8509389,27.5529634
cafe,53.9021344,27.5531830
school,52.7859593,27.5343232
station,53.1626869,32.2664539
shop_grocery,53.9189984,27.6259743
shop_grocery,53.9062262,27.4952597
fap,52.0587488,23.7325501
shop_grocery,52.9123580,30.0443354
shop_grocery,52.8819996,30.0095927
shop_grocery,53.9381180,27.4864544
bank,53.9378431,27.4883875
cafe,53.9382179,27.4886126
cafe,53.9381595,27.4889264
cafe,53.9379849,27.4858266
shop_grocery,53.9318921,27.5628930
cafe,53.9396731,27.4423222
sports_centre,53.6747792,23.8083277
shop_grocery,53.8950693,27.4818094
bank,55.1640530,30.1873676
bank,53.6563998,23.7807175
shop_grocery,52.2158580,27.8544936
cafe,55.1928855,30.2144711
shop_grocery,53.9256253,27.4454878
shop_grocery,53.1207532,29.2331575
bank,52.5578398,24.4570761
cafe,53.1159055,29.2468043
shop_grocery,53.1474189,29.2290691
sports_centre,53.1415368,29.2293590
bank,53.1380556,29.2274934
bank,53.1388046,29.2270532
restaurant,53.6767674,23.8302147
cafe,53.8875620,25.3013277
sports_centre,53.8881668,25.3002337
post_office,55.1314057,30.2603871
cafe,53.8436759,27.6944429
shop_grocery,53.8440164,27.6960305
cafe,54.4317338,25.9555568
shop_grocery,54.4328848,25.9585843
shop_grocery,52.2039515,27.8564176
shop_grocery,52.2045625,27.8555840
cafe,53.6118145,24.7370492
shop_grocery,53.2204845,27.5500848
cafe,52.4273143,30.9107648
cafe,52.4344344,30.8668617
post_office,54.8931473,27.7644724
shop_grocery,54.8927960,27.7640729
sports_centre,52.3816810,31.0245640
cafe,54.8940565,27.7589998
restaurant,55.1695760,30.2243288
shop_grocery,52.4078717,30.9239197
shop_grocery,52.3373263,31.3226524
bank,52.3362080,31.3226897
shop_grocery,52.3709753,30.3888176
sports_centre,52.3705354,30.3875411
shop_grocery,53.8799098,30.3164189
shop_grocery,52.2224175,27.8523630
bank,52.4071663,30.9216979
fap,53.9075432,27.4389668
shop_grocery,53.9074080,27.4385117
shop_grocery,53.5945419,25.8245626
fap,53.6790699,23.8345044
station,52.1234342,29.2704467
shop_grocery,52.0857454,29.2295508
bank,52.4205449,30.9597977
shop_grocery,52.4206635,30.9585991
bank,52.4206761,30.9526180
shop_grocery,52.3705701,30.3893444
bank,52.3694262,30.3928423
shop_grocery,53.7094104,28.4145491
shop_grocery,54.0051920,25.6081842
