territory_id,metric,year,value,dtype
r-kruhlanski,k_oblast_coverage_2019,2019,1.181,m
r-kruhlanski,avg_pension_oblast_byn,2025,904.51,d
r-kruhlanski,min_minutes_to_minsk,2026,120.8,d
r-krupski,wage_byn,2010,97.2264,d
r-krupski,wage_byn,2011,153.5486,d
r-krupski,wage_byn,2012,304.1756,d
r-krupski,wage_byn,2013,398.2237,d
r-krupski,wage_byn,2014,475.7014,d
r-krupski,wage_byn,2015,548.2646,d
r-krupski,wage_byn,2016,535.2,d
r-krupski,wage_byn,2017,631.3,d
r-krupski,wage_byn,2018,773.3,d
r-krupski,wage_byn,2019,851.2,d
r-krupski,wage_byn,2020,1014.3,d
r-krupski,wage_byn,2021,1158.8,d
r-krupski,wage_byn,2022,1359.6,d
r-krupski,wage_byn,2023,1601.8,d
r-krupski,wage_byn,2024,1892.7,d
r-krupski,wage_byn,2025,2240.4,d
r-krupski,employed_persons,2010,11991.0,d
r-krupski,employed_persons,2011,11836.0,d
r-krupski,employed_persons,2012,11828.0,d
r-krupski,employed_persons,2013,11370.0,d
r-krupski,employed_persons,2014,11213.0,d
r-krupski,employed_persons,2015,11189.0,d
r-krupski,employed_persons,2016,10942.0,d
r-krupski,employed_persons,2017,10837.0,d
r-krupski,employed_persons,2018,10355.0,d
r-krupski,employed_persons,2019,9811.0,d
r-krupski,employed_persons,2020,9514.0,d
r-krupski,employed_persons,2021,9258.0,d
r-krupski,employed_persons,2022,9045.0,d
r-krupski,employed_persons,2023,8676.0,d
r-krupski,employed_persons,2024,8498.0,d
r-krupski,k_oblast_coverage_2019,2019,1.1262,m
r-krupski,avg_pension_oblast_byn,2025,914.4,d
r-krupski,min_minutes_to_minsk,2026,79.7,d
r-krychauski,wage_byn,2010,106.0881,d
r-krychauski,wage_byn,2011,163.821,d
r-krychauski,wage_byn,2012,336.8106,d
r-krychauski,wage_byn,2013,445.7631,d
r-krychauski,wage_byn,2014,505.5399,d
r-krychauski,wage_byn,2015,550.867,d
r-krychauski,wage_byn,2016,577.1,d
r-krychauski,wage_byn,2017,635.0,d
r-krychauski,wage_byn,2018,750.4,d
r-krychauski,wage_byn,2019,832.9,d
r-krychauski,wage_byn,2020,934.3,d
r-krychauski,wage_byn,2021,1063.1,d
r-krychauski,wage_byn,2022,1224.7,d
r-krychauski,wage_byn,2023,1501.9,d
r-krychauski,wage_byn,2024,1793.1,d
r-krychauski,wage_byn,2025,2123.2,d
r-krychauski,employed_persons,2010,14575.0,d
r-krychauski,employed_persons,2011,14203.0,d
r-krychauski,employed_persons,2012,13984.0,d
r-krychauski,employed_persons,2013,14168.0,d
r-krychauski,employed_persons,2014,13943.0,d
r-krychauski,employed_persons,2015,13409.0,d
r-krychauski,employed_persons,2016,12472.0,d
r-krychauski,employed_persons,2017,12223.0,d
r-krychauski,employed_persons,2018,12171.0,d
r-krychauski,employed_persons,2019,12116.0,d
r-krychauski,employed_persons,2020,11832.0,d
r-krychauski,employed_persons,2021,11564.0,d
r-krychauski,employed_persons,2022,11372.0,d
r-krychauski,employed_persons,2023,10986.0,d
r-krychauski,employed_persons,2024,10782.0,d
r-krychauski,k_oblast_coverage_2019,2019,1.181,m
r-krychauski,avg_pension_oblast_byn,2025,904.51,d
r-krychauski,min_minutes_to_minsk,2026,223.3,d
r-lachavicki,wage_byn,2010,94.4503,d
r-lachavicki,wage_byn,2011,148.1666,d
r-lachavicki,wage_byn,2012,285.892,d
r-lachavicki,wage_byn,2013,397.6354,d
r-lachavicki,wage_byn,2014,498.3169,d
r-lachavicki,wage_byn,2015,531.3619,d
r-lachavicki,wage_byn,2016,583.7,d
r-lachavicki,wage_byn,2017,659.6,d
r-lachavicki,wage_byn,2018,733.7,d
r-lachavicki,wage_byn,2019,838.3,d
r-lachavicki,wage_byn,2020,975.3,d
r-lachavicki,wage_byn,2021,1091.5,d
r-lachavicki,wage_byn,2022,1250.1,d
r-lachavicki,wage_byn,2023,1473.7,d
r-lachavicki,wage_byn,2024,1776.0,d
r-lachavicki,wage_byn,2025,2128.7,d
r-lachavicki,employed_persons,2010,12214.0,d
r-lachavicki,employed_persons,2011,11973.0,d
r-lachavicki,employed_persons,2012,11641.0,d
r-lachavicki,employed_persons,2013,11300.0,d
r-lachavicki,employed_persons,2014,10891.0,d
r-lachavicki,employed_persons,2015,10800.0,d
r-lachavicki,employed_persons,2016,10764.0,d
r-lachavicki,employed_persons,2017,10555.0,d
r-lachavicki,employed_persons,2018,10465.0,d
r-lachavicki,employed_persons,2019,9989.0,d
r-lachavicki,employed_persons,2020,9970.0,d
r-lachavicki,employed_persons,2021,9816.0,d
r-lachavicki,employed_persons,2022,9615.0,d
r-lachavicki,employed_persons,2023,9440.0,d
r-lachavicki,employed_persons,2024,9360.0,d
r-lachavicki,k_oblast_coverage_2019,2019,1.1786,m
r-lachavicki,avg_pension_oblast_byn,2025,877.45,d
r-lachavicki,min_minutes_to_minsk,2026,100.1,d
r-lahojski,wage_byn,2010,103.4274,d
r-lahojski,wage_byn,2011,167.2054,d
r-lahojski,wage_byn,2012,321.364,d
r-lahojski,wage_byn,2013,447.8791,d
r-lahojski,wage_byn,2014,561.7037,d
r-lahojski,wage_byn,2015,625.9667,d
r-lahojski,wage_byn,2016,676.4,d
r-lahojski,wage_byn,2017,794.6,d
r-lahojski,wage_byn,2018,890.8,d
r-lahojski,wage_byn,2019,975.4,d
r-lahojski,wage_byn,2020,1146.3,d
r-lahojski,wage_byn,2021,1310.6,d
r-lahojski,wage_byn,2022,1496.8,d
r-lahojski,wage_byn,2023,1800.0,d
r-lahojski,wage_byn,2024,2190.6,d
r-lahojski,wage_byn,2025,2579.7,d
r-lahojski,employed_persons,2010,15126.0,d
r-lahojski,employed_persons,2011,15193.0,d
r-lahojski,employed_persons,2012,15199.0,d
r-lahojski,employed_persons,2013,15500.0,d
r-lahojski,employed_persons,2014,15519.0,d
r-lahojski,employed_persons,2015,15688.0,d
r-lahojski,employed_persons,2016,15909.0,d
r-lahojski,employed_persons,2017,15701.0,d
r-lahojski,employed_persons,2018,15732.0,d
r-lahojski,employed_persons,2019,15235.0,d
r-lahojski,employed_persons,2020,15032.0,d
r-lahojski,employed_persons,2021,15122.0,d
r-lahojski,employed_persons,2022,14827.0,d
r-lahojski,employed_persons,2023,14509.0,d
r-lahojski,employed_persons,2024,14330.0,d
r-lahojski,k_oblast_coverage_2019,2019,1.1262,m
r-lahojski,avg_pension_oblast_byn,2025,914.4,d
r-lahojski,min_minutes_to_minsk,2026,28.5,d
r-lelchycki,wage_byn,2010,90.0681,d
r-lelchycki,wage_byn,2011,140.7467,d
r-lelchycki,wage_byn,2012,288.289,d
r-lelchycki,wage_byn,2013,396.0257,d
r-lelchycki,wage_byn,2014,480.4708,d
r-lelchycki,wage_byn,2015,514.5428,d
r-lelchycki,wage_byn,2016,498.6,d
r-lelchycki,wage_byn,2017,574.4,d
r-lelchycki,wage_byn,2018,685.5,d
r-lelchycki,wage_byn,2019,770.5,d
r-lelchycki,wage_byn,2020,874.7,d
r-lelchycki,wage_byn,2021,983.7,d
r-lelchycki,wage_byn,2022,1103.6,d
r-lelchycki,wage_byn,2023,1289.4,d
r-lelchycki,wage_byn,2024,1568.1,d
r-lelchycki,wage_byn,2025,1905.6,d
r-lelchycki,employed_persons,2010,11293.0,d
r-lelchycki,employed_persons,2011,11021.0,d
r-lelchycki,employed_persons,2012,10715.0,d
r-lelchycki,employed_persons,2013,10366.0,d
r-lelchycki,employed_persons,2014,10369.0,d
r-lelchycki,employed_persons,2015,10068.0,d
r-lelchycki,employed_persons,2016,9654.4,d
r-lelchycki,employed_persons,2017,9585.0,d
r-lelchycki,employed_persons,2018,9434.0,d
r-lelchycki,employed_persons,2019,9324.0,d
r-lelchycki,employed_persons,2020,9245.0,d
r-lelchycki,employed_persons,2021,9175.0,d
r-lelchycki,employed_persons,2022,8964.0,d
r-lelchycki,employed_persons,2023,8808.0,d
r-lelchycki,employed_persons,2024,8476.0,d
r-lelchycki,k_oblast_coverage_2019,2019,1.1803,m
r-lelchycki,avg_pension_oblast_byn,2025,918.07,d
r-lelchycki,min_minutes_to_minsk,2026,222.1,d
r-lepielski,wage_byn,2010,99.0348,d
r-lepielski,wage_byn,2011,159.3729,d
r-lepielski,wage_byn,2012,301.0972,d
r-lepielski,wage_byn,2013,378.4061,d
r-lepielski,wage_byn,2014,438.178,d
r-lepielski,wage_byn,2015,547.8643,d
r-lepielski,wage_byn,2016,481.8,d
r-lepielski,wage_byn,2017,544.2,d
r-lepielski,wage_byn,2018,762.0,d
r-lepielski,wage_byn,2019,843.4,d
r-lepielski,wage_byn,2020,958.0,d
r-lepielski,wage_byn,2021,1105.3,d
r-lepielski,wage_byn,2022,1249.1,d
r-lepielski,wage_byn,2023,1517.3,d
r-lepielski,wage_byn,2024,1814.6,d
r-lepielski,wage_byn,2025,2151.4,d
r-lepielski,employed_persons,2010,15417.0,d
r-lepielski,employed_persons,2011,15346.0,d
r-lepielski,employed_persons,2012,14916.0,d
r-lepielski,employed_persons,2013,14617.0,d
r-lepielski,employed_persons,2014,14633.0,d
r-lepielski,employed_persons,2015,14503.0,d
r-lepielski,employed_persons,2016,14055.0,d
r-lepielski,employed_persons,2017,13648.0,d
r-lepielski,employed_persons,2018,13517.0,d
r-lepielski,employed_persons,2019,13300.0,d
r-lepielski,employed_persons,2020,13263.0,d
r-lepielski,employed_persons,2021,13114.0,d
r-lepielski,employed_persons,2022,13057.0,d
r-lepielski,employed_persons,2023,12981.0,d
r-lepielski,employed_persons,2024,12837.0,d
r-lepielski,k_oblast_coverage_2019,2019,1.1295,m
r-lepielski,avg_pension_oblast_byn,2025,907.08,d
r-lepielski,min_minutes_to_minsk,2026,107.4,d
r-lidski,wage_byn,2010,107.0964,d
r-lidski,wage_byn,2011,159.329,d
r-lidski,wage_byn,2012,308.8351,d
r-lidski,wage_byn,2013,438.816,d
r-lidski,wage_byn,2014,517.1943,d
r-lidski,wage_byn,2015,553.2617,d
r-lidski,wage_byn,2016,575.1,d
r-lidski,wage_byn,2017,660.2,d
r-lidski,wage_byn,2018,777.8,d
r-lidski,wage_byn,2019,861.8,d
r-lidski,wage_byn,2020,992.5,d
r-lidski,wage_byn,2021,1122.6,d
r-lidski,wage_byn,2022,1307.8,d
r-lidski,wage_byn,2023,1591.6,d
r-lidski,wage_byn,2024,1900.1,d
r-lidski,wage_byn,2025,2267.4,d
r-lidski,employed_persons,2010,66120.0,d
r-lidski,employed_persons,2011,65821.0,d
r-lidski,employed_persons,2012,64102.0,d
r-lidski,employed_persons,2013,63628.0,d
r-lidski,employed_persons,2014,62266.0,d
r-lidski,employed_persons,2015,60676.0,d
r-lidski,employed_persons,2016,58865.0,d
r-lidski,employed_persons,2017,57352.0,d
r-lidski,employed_persons,2018,56409.0,d
r-lidski,employed_persons,2019,55915.0,d
r-lidski,employed_persons,2020,55602.0,d
r-lidski,employed_persons,2021,55258.0,d
r-lidski,employed_persons,2022,54074.0,d
r-lidski,employed_persons,2023,53845.0,d
r-lidski,employed_persons,2024,53708.0,d
r-lidski,k_oblast_coverage_2019,2019,1.1456,m
r-lidski,avg_pension_oblast_byn,2025,905.8,d
r-lidski,min_minutes_to_minsk,2026,114.7,d
r-lojeuski,wage_byn,2010,82.9582,d
r-lojeuski,wage_byn,2011,128.1282,d
r-lojeuski,wage_byn,2012,259.2357,d
r-lojeuski,wage_byn,2013,357.873,d
r-lojeuski,wage_byn,2014,419.8802,d
r-lojeuski,wage_byn,2015,459.5001,d
r-lojeuski,wage_byn,2016,468.2,d
r-lojeuski,wage_byn,2017,545.1,d
r-lojeuski,wage_byn,2018,663.9,d
r-lojeuski,wage_byn,2019,769.7,d
r-lojeuski,wage_byn,2020,893.2,d
r-lojeuski,wage_byn,2021,1015.0,d
r-lojeuski,wage_byn,2022,1142.3,d
r-lojeuski,wage_byn,2023,1335.5,d
r-lojeuski,wage_byn,2024,1608.1,d
r-lojeuski,wage_byn,2025,1948.2,d
r-lojeuski,employed_persons,2010,5597.0,d
r-lojeuski,employed_persons,2011,5516.0,d
r-lojeuski,employed_persons,2012,5303.0,d
r-lojeuski,employed_persons,2013,5021.0,d
r-lojeuski,employed_persons,2014,4965.0,d
r-lojeuski,employed_persons,2015,4842.0,d
r-lojeuski,employed_persons,2016,4729.3,d
r-lojeuski,employed_persons,2017,4482.0,d
r-lojeuski,employed_persons,2018,4345.0,d
r-lojeuski,employed_persons,2019,4288.0,d
r-lojeuski,employed_persons,2020,4369.0,d
r-lojeuski,employed_persons,2021,4283.0,d
r-lojeuski,employed_persons,2022,4160.0,d
r-lojeuski,employed_persons,2023,4001.0,d
r-lojeuski,employed_persons,2024,3814.0,d
r-lojeuski,k_oblast_coverage_2019,2019,1.1803,m
r-lojeuski,avg_pension_oblast_byn,2025,918.07,d
r-lojeuski,min_minutes_to_minsk,2026,249.0,d
r-loznienski,wage_byn,2010,96.2783,d
r-loznienski,wage_byn,2011,148.7202,d
r-loznienski,wage_byn,2012,278.6513,d
r-loznienski,wage_byn,2013,366.6924,d
r-loznienski,wage_byn,2014,439.404,d
r-loznienski,wage_byn,2015,480.5664,d
r-loznienski,wage_byn,2016,490.7,d
r-loznienski,wage_byn,2017,557.8,d
r-loznienski,wage_byn,2018,647.5,d
r-loznienski,wage_byn,2019,738.9,d
r-loznienski,wage_byn,2020,871.7,d
r-loznienski,wage_byn,2021,985.5,d
r-loznienski,wage_byn,2022,1131.6,d
r-loznienski,wage_byn,2023,1320.6,d
r-loznienski,wage_byn,2024,1634.4,d
r-loznienski,wage_byn,2025,1987.8,d
r-loznienski,employed_persons,2010,7435.0,d
r-loznienski,employed_persons,2011,7263.0,d
r-loznienski,employed_persons,2012,6965.0,d
r-loznienski,employed_persons,2013,6900.0,d
r-loznienski,employed_persons,2014,6603.0,d
r-loznienski,employed_persons,2015,6539.0,d
r-loznienski,employed_persons,2016,6354.0,d
r-loznienski,employed_persons,2017,6120.0,d
r-loznienski,employed_persons,2018,5932.0,d
r-loznienski,employed_persons,2019,5745.0,d
r-loznienski,employed_persons,2020,5600.0,d
r-loznienski,employed_persons,2021,5482.0,d
r-loznienski,employed_persons,2022,5313.0,d
r-loznienski,employed_persons,2023,5302.0,d
r-loznienski,employed_persons,2024,5082.0,d
r-loznienski,k_oblast_coverage_2019,2019,1.1295,m
r-loznienski,avg_pension_oblast_byn,2025,907.08,d
r-loznienski,min_minutes_to_minsk,2026,176.2,d
r-lubanski,wage_byn,2010,91.0147,d
r-lubanski,wage_byn,2011,141.5607,d
r-lubanski,wage_byn,2012,291.4405,d
r-lubanski,wage_byn,2013,389.6776,d
r-lubanski,wage_byn,2014,462.9881,d
r-lubanski,wage_byn,2015,517.9339,d
r-lubanski,wage_byn,2016,559.1,d
r-lubanski,wage_byn,2017,656.6,d
r-lubanski,wage_byn,2018,712.3,d
r-lubanski,wage_byn,2019,821.4,d
r-lubanski,wage_byn,2020,998.5,d
r-lubanski,wage_byn,2021,1174.4,d
r-lubanski,wage_byn,2022,1357.5,d
r-lubanski,wage_byn,2023,1530.0,d
r-lubanski,wage_byn,2024,1835.3,d
r-lubanski,wage_byn,2025,2459.0,d
r-lubanski,employed_persons,2010,15523.0,d
r-lubanski,employed_persons,2011,15239.0,d
r-lubanski,employed_persons,2012,14859.0,d
r-lubanski,employed_persons,2013,14228.0,d
r-lubanski,employed_persons,2014,13899.0,d
r-lubanski,employed_persons,2015,13704.0,d
r-lubanski,employed_persons,2016,13455.0,d
r-lubanski,employed_persons,2017,13156.0,d
r-lubanski,employed_persons,2018,12794.0,d
r-lubanski,employed_persons,2019,12602.0,d
r-lubanski,employed_persons,2020,12215.0,d
r-lubanski,employed_persons,2021,12459.0,d
r-lubanski,employed_persons,2022,12199.0,d
r-lubanski,employed_persons,2023,11789.0,d
r-lubanski,employed_persons,2024,11515.0,d
r-lubanski,k_oblast_coverage_2019,2019,1.1262,m
r-lubanski,avg_pension_oblast_byn,2025,914.4,d
r-lubanski,min_minutes_to_minsk,2026,110.9,d
r-luniniecki,wage_byn,2010,107.374,d
r-luniniecki,wage_byn,2011,166.2093,d
r-luniniecki,wage_byn,2012,320.696,d
r-luniniecki,wage_byn,2013,455.1756,d
r-luniniecki,wage_byn,2014,527.8104,d
r-luniniecki,wage_byn,2015,542.9417,d
r-luniniecki,wage_byn,2016,600.3,d
r-luniniecki,wage_byn,2017,683.7,d
r-luniniecki,wage_byn,2018,795.5,d
r-luniniecki,wage_byn,2019,881.0,d
r-luniniecki,wage_byn,2020,984.9,d
r-luniniecki,wage_byn,2021,1107.2,d
r-luniniecki,wage_byn,2022,1305.5,d
r-luniniecki,wage_byn,2023,1601.2,d
r-luniniecki,wage_byn,2024,1885.2,d
r-luniniecki,wage_byn,2025,2211.2,d
r-luniniecki,employed_persons,2010,30488.0,d
r-luniniecki,employed_persons,2011,30213.0,d
r-luniniecki,employed_persons,2012,29477.0,d
r-luniniecki,employed_persons,2013,28655.0,d
r-luniniecki,employed_persons,2014,28446.0,d
r-luniniecki,employed_persons,2015,28136.0,d
r-luniniecki,employed_persons,2016,27320.0,d
r-luniniecki,employed_persons,2017,26906.0,d
r-luniniecki,employed_persons,2018,26914.0,d
r-luniniecki,employed_persons,2019,25815.0,d
r-luniniecki,employed_persons,2020,25717.0,d
r-luniniecki,employed_persons,2021,25309.0,d
r-luniniecki,employed_persons,2022,25159.0,d
r-luniniecki,employed_persons,2023,25075.0,d
r-luniniecki,employed_persons,2024,25013.0,d
r-luniniecki,k_oblast_coverage_2019,2019,1.1786,m
r-luniniecki,avg_pension_oblast_byn,2025,877.45,d
r-luniniecki,min_minutes_to_minsk,2026,172.4,d
r-mahilouski,wage_byn,2010,102.3425,d
r-mahilouski,wage_byn,2011,160.5153,d
r-mahilouski,wage_byn,2012,314.7334,d
r-mahilouski,wage_byn,2013,455.7277,d
r-mahilouski,wage_byn,2014,565.906,d
r-mahilouski,wage_byn,2015,588.2753,d
r-mahilouski,wage_byn,2016,619.8,d
r-mahilouski,wage_byn,2017,714.6,d
r-mahilouski,wage_byn,2018,827.5,d
r-mahilouski,wage_byn,2019,932.0,d
r-mahilouski,wage_byn,2020,1077.9,d
r-mahilouski,wage_byn,2021,1250.9,d
r-mahilouski,wage_byn,2022,1394.0,d
r-mahilouski,wage_byn,2023,1702.8,d
r-mahilouski,wage_byn,2024,2090.5,d
r-mahilouski,wage_byn,2025,2533.8,d
r-mahilouski,employed_persons,2010,19164.0,d
r-mahilouski,employed_persons,2011,19824.0,d
r-mahilouski,employed_persons,2012,19881.0,d
r-mahilouski,employed_persons,2013,21321.0,d
r-mahilouski,employed_persons,2014,22004.0,d
r-mahilouski,employed_persons,2015,22395.0,d
r-mahilouski,employed_persons,2016,22701.0,d
r-mahilouski,employed_persons,2017,21942.0,d
r-mahilouski,employed_persons,2018,22456.0,d
r-mahilouski,employed_persons,2019,23028.0,d
r-mahilouski,employed_persons,2020,23742.0,d
r-mahilouski,employed_persons,2021,24393.0,d
r-mahilouski,employed_persons,2022,23550.0,d
r-mahilouski,employed_persons,2023,21703.0,d
r-mahilouski,employed_persons,2024,21384.0,d
r-mahilouski,k_oblast_coverage_2019,2019,1.181,m
r-mahilouski,avg_pension_oblast_byn,2025,904.51,d
r-mahilouski,min_minutes_to_minsk,2026,134.3,d
r-maladziechanski,wage_byn,2010,107.7102,d
r-maladziechanski,wage_byn,2011,170.1964,d
r-maladziechanski,wage_byn,2012,327.4961,d
r-maladziechanski,wage_byn,2013,456.0927,d
r-maladziechanski,wage_byn,2014,555.8007,d
r-maladziechanski,wage_byn,2015,583.9571,d
r-maladziechanski,wage_byn,2016,618.3,d
r-maladziechanski,wage_byn,2017,695.5,d
r-maladziechanski,wage_byn,2018,805.4,d
r-maladziechanski,wage_byn,2019,897.4,d
r-maladziechanski,wage_byn,2020,1037.0,d
r-maladziechanski,wage_byn,2021,1187.3,d
r-maladziechanski,wage_byn,2022,1360.3,d
r-maladziechanski,wage_byn,2023,1615.4,d
r-maladziechanski,wage_byn,2024,1925.4,d
r-maladziechanski,wage_byn,2025,2303.8,d
r-maladziechanski,employed_persons,2010,65475.0,d
r-maladziechanski,employed_persons,2011,65868.0,d
r-maladziechanski,employed_persons,2012,64813.0,d
r-maladziechanski,employed_persons,2013,64109.0,d
r-maladziechanski,employed_persons,2014,62724.0,d
r-maladziechanski,employed_persons,2015,60786.0,d
r-maladziechanski,employed_persons,2016,58293.0,d
r-maladziechanski,employed_persons,2017,56482.0,d
r-maladziechanski,employed_persons,2018,55456.0,d
r-maladziechanski,employed_persons,2019,55044.0,d
r-maladziechanski,employed_persons,2020,54789.0,d
r-maladziechanski,employed_persons,2021,54222.0,d
r-maladziechanski,employed_persons,2022,53247.0,d
r-maladziechanski,employed_persons,2023,52519.0,d
r-maladziechanski,employed_persons,2024,52892.0,d
r-maladziechanski,k_oblast_coverage_2019,2019,1.1262,m
r-maladziechanski,avg_pension_oblast_byn,2025,914.4,d
r-maladziechanski,min_minutes_to_minsk,2026,57.4,d
r-malarycki,wage_byn,2010,93.9874,d
r-malarycki,wage_byn,2011,140.3663,d
r-malarycki,wage_byn,2012,267.9469,d
r-malarycki,wage_byn,2013,373.4437,d
r-malarycki,wage_byn,2014,463.428,d
r-malarycki,wage_byn,2015,497.8521,d
r-malarycki,wage_byn,2016,532.1,d
r-malarycki,wage_byn,2017,602.7,d
r-malarycki,wage_byn,2018,707.2,d
r-malarycki,wage_byn,2019,789.7,d
r-malarycki,wage_byn,2020,917.0,d
r-malarycki,wage_byn,2021,1028.2,d
r-malarycki,wage_byn,2022,1185.2,d
r-malarycki,wage_byn,2023,1417.5,d
r-malarycki,wage_byn,2024,1704.0,d
r-malarycki,wage_byn,2025,2137.5,d
r-malarycki,employed_persons,2010,10657.0,d
r-malarycki,employed_persons,2011,10511.0,d
r-malarycki,employed_persons,2012,10261.0,d
r-malarycki,employed_persons,2013,10014.0,d
r-malarycki,employed_persons,2014,10055.0,d
r-malarycki,employed_persons,2015,9903.0,d
r-malarycki,employed_persons,2016,9622.0,d
r-malarycki,employed_persons,2017,9400.0,d
r-malarycki,employed_persons,2018,9287.0,d
r-malarycki,employed_persons,2019,9133.0,d
r-malarycki,employed_persons,2020,9179.0,d
r-malarycki,employed_persons,2021,9018.0,d
r-malarycki,employed_persons,2022,8766.0,d
r-malarycki,employed_persons,2023,8376.0,d
r-malarycki,employed_persons,2024,8367.0,d
r-malarycki,k_oblast_coverage_2019,2019,1.1786,m
r-malarycki,avg_pension_oblast_byn,2025,877.45,d
r-malarycki,min_minutes_to_minsk,2026,212.7,d
r-mastouski,wage_byn,2010,93.042,d
r-mastouski,wage_byn,2011,146.9664,d
r-mastouski,wage_byn,2012,288.021,d
r-mastouski,wage_byn,2013,392.7475,d
r-mastouski,wage_byn,2014,467.6005,d
r-mastouski,wage_byn,2015,483.9459,d
r-mastouski,wage_byn,2016,519.4,d
r-mastouski,wage_byn,2017,606.8,d
r-mastouski,wage_byn,2018,720.4,d
r-mastouski,wage_byn,2019,808.9,d
r-mastouski,wage_byn,2020,931.0,d
r-mastouski,wage_byn,2021,1092.0,d
r-mastouski,wage_byn,2022,1255.2,d
r-mastouski,wage_byn,2023,1464.8,d
r-mastouski,wage_byn,2024,1725.0,d
r-mastouski,wage_byn,2025,2034.8,d
r-mastouski,employed_persons,2010,14948.0,d
r-mastouski,employed_persons,2011,14546.0,d
r-mastouski,employed_persons,2012,14242.0,d
r-mastouski,employed_persons,2013,13919.0,d
r-mastouski,employed_persons,2014,13435.0,d
r-mastouski,employed_persons,2015,13472.0,d
r-mastouski,employed_persons,2016,12691.0,d
r-mastouski,employed_persons,2017,12359.0,d
r-mastouski,employed_persons,2018,12013.0,d
r-mastouski,employed_persons,2019,11644.0,d
r-mastouski,employed_persons,2020,11616.0,d
r-mastouski,employed_persons,2021,11514.0,d
r-mastouski,employed_persons,2022,11447.0,d
r-mastouski,employed_persons,2023,11017.0,d
r-mastouski,employed_persons,2024,10816.0,d
r-mastouski,k_oblast_coverage_2019,2019,1.1456,m
r-mastouski,avg_pension_oblast_byn,2025,905.8,d
r-mastouski,min_minutes_to_minsk,2026,169.6,d
r-mazyrski,wage_byn,2010,124.0068,d
r-mazyrski,wage_byn,2011,194.0536,d
r-mazyrski,wage_byn,2012,377.1317,d
r-mazyrski,wage_byn,2013,532.603,d
r-mazyrski,wage_byn,2014,637.685,d
r-mazyrski,wage_byn,2015,673.8191,d
r-mazyrski,wage_byn,2016,698.1,d
r-mazyrski,wage_byn,2017,796.1,d
r-mazyrski,wage_byn,2018,946.6,d
r-mazyrski,wage_byn,2019,1080.3,d
r-mazyrski,wage_byn,2020,1234.5,d
r-mazyrski,wage_byn,2021,1378.1,d
r-mazyrski,wage_byn,2022,1574.4,d
r-mazyrski,wage_byn,2023,1853.1,d
r-mazyrski,wage_byn,2024,2144.0,d
r-mazyrski,wage_byn,2025,2568.2,d
r-mazyrski,employed_persons,2010,64564.0,d
r-mazyrski,employed_persons,2011,63602.0,d
r-mazyrski,employed_persons,2012,61030.0,d
r-mazyrski,employed_persons,2013,60528.0,d
r-mazyrski,employed_persons,2014,60010.0,d
r-mazyrski,employed_persons,2015,59184.0,d
r-mazyrski,employed_persons,2016,57976.5,d
r-mazyrski,employed_persons,2017,57044.0,d
r-mazyrski,employed_persons,2018,56569.0,d
r-mazyrski,employed_persons,2019,56483.0,d
r-mazyrski,employed_persons,2020,56992.0,d
r-mazyrski,employed_persons,2021,56902.0,d
r-mazyrski,employed_persons,2022,55954.0,d
r-mazyrski,employed_persons,2023,55078.0,d
r-mazyrski,employed_persons,2024,54635.0,d
r-mazyrski,k_oblast_coverage_2019,2019,1.1803,m
r-mazyrski,avg_pension_oblast_byn,2025,918.07,d
r-mazyrski,min_minutes_to_minsk,2026,210.9,d
r-miadzielski,wage_byn,2010,96.6584,d
r-miadzielski,wage_byn,2011,144.9589,d
r-miadzielski,wage_byn,2012,289.1632,d
r-miadzielski,wage_byn,2013,396.1698,d
r-miadzielski,wage_byn,2014,496.8096,d
r-miadzielski,wage_byn,2015,548.4572,d
r-miadzielski,wage_byn,2016,579.0,d
r-miadzielski,wage_byn,2017,635.7,d
r-miadzielski,wage_byn,2018,744.3,d
r-miadzielski,wage_byn,2019,832.4,d
r-miadzielski,wage_byn,2020,925.6,d
r-miadzielski,wage_byn,2021,1098.8,d
r-miadzielski,wage_byn,2022,1295.9,d
r-miadzielski,wage_byn,2023,1545.2,d
r-miadzielski,wage_byn,2024,1836.5,d
r-miadzielski,wage_byn,2025,2215.0,d
r-miadzielski,employed_persons,2010,13637.0,d
r-miadzielski,employed_persons,2011,13446.0,d
r-miadzielski,employed_persons,2012,13238.0,d
r-miadzielski,employed_persons,2013,13059.0,d
r-miadzielski,employed_persons,2014,12783.0,d
r-miadzielski,employed_persons,2015,12508.0,d
r-miadzielski,employed_persons,2016,12219.0,d
r-miadzielski,employed_persons,2017,12153.0,d
r-miadzielski,employed_persons,2018,11976.0,d
r-miadzielski,employed_persons,2019,11523.0,d
r-miadzielski,employed_persons,2020,10936.0,d
r-miadzielski,employed_persons,2021,10717.0,d
r-miadzielski,employed_persons,2022,10598.0,d
r-miadzielski,employed_persons,2023,10552.0,d
r-miadzielski,employed_persons,2024,10411.0,d
r-miadzielski,k_oblast_coverage_2019,2019,1.1262,m
r-miadzielski,avg_pension_oblast_byn,2025,914.4,d
r-miadzielski,min_minutes_to_minsk,2026,103.1,d
r-mijorski,wage_byn,2010,88.0096,d
r-mijorski,wage_byn,2011,141.8986,d
r-mijorski,wage_byn,2012,275.8538,d
r-mijorski,wage_byn,2013,362.1174,d
r-mijorski,wage_byn,2014,422.6161,d
r-mijorski,wage_byn,2015,455.7736,d
