territory_id,scenario,jumpoff,year,pop,q10,q90
c-shchuchyn,base,official,2075,5617,,
c-shchuchyn,negative,official,2026,14868,,
c-shchuchyn,negative,official,2031,13590,,
c-shchuchyn,negative,official,2036,12344,,
c-shchuchyn,negative,official,2041,11108,,
c-shchuchyn,negative,official,2046,9927,,
c-shchuchyn,negative,official,2051,8696,,
c-shchuchyn,negative,official,2056,7577,,
c-shchuchyn,negative,official,2061,6501,,
c-shchuchyn,negative,official,2066,5564,,
c-shchuchyn,negative,official,2071,4693,,
c-shchuchyn,negative,official,2075,4112,,
c-shchuchyn,optimistic,official,2026,14868,,
c-shchuchyn,optimistic,official,2031,13918,,
c-shchuchyn,optimistic,official,2036,13066,,
c-shchuchyn,optimistic,official,2041,12234,,
c-shchuchyn,optimistic,official,2046,11434,,
c-shchuchyn,optimistic,official,2051,10528,,
c-shchuchyn,optimistic,official,2056,9650,,
c-shchuchyn,optimistic,official,2061,8745,,
c-shchuchyn,optimistic,official,2066,7952,,
c-shchuchyn,optimistic,official,2071,7181,,
c-shchuchyn,optimistic,official,2075,6680,,
c-shklou,base,official,2026,14580,,
c-shklou,base,official,2031,14137,,
c-shklou,base,official,2036,13653,,
c-shklou,base,official,2041,13118,,
c-shklou,base,official,2046,12519,,
c-shklou,base,official,2051,11852,,
c-shklou,base,official,2056,11160,,
c-shklou,base,official,2061,10416,,
c-shklou,base,official,2066,9694,,
c-shklou,base,official,2071,8997,,
c-shklou,base,official,2075,8511,,
c-shklou,negative,official,2026,14580,,
c-shklou,negative,official,2031,13801,,
c-shklou,negative,official,2036,12948,,
c-shklou,negative,official,2041,12082,,
c-shklou,negative,official,2046,11178,,
c-shklou,negative,official,2051,10200,,
c-shklou,negative,official,2056,9252,,
c-shklou,negative,official,2061,8270,,
c-shklou,negative,official,2066,7322,,
c-shklou,negative,official,2071,6421,,
c-shklou,negative,official,2075,5784,,
c-shklou,optimistic,official,2026,14580,,
c-shklou,optimistic,official,2031,14204,,
c-shklou,optimistic,official,2036,13831,,
c-shklou,optimistic,official,2041,13497,,
c-shklou,optimistic,official,2046,13135,,
c-shklou,optimistic,official,2051,12721,,
c-shklou,optimistic,official,2056,12289,,
c-shklou,optimistic,official,2061,11796,,
c-shklou,optimistic,official,2066,11334,,
c-shklou,optimistic,official,2071,10916,,
c-shklou,optimistic,official,2075,10667,,
c-shumilina,base,official,2026,7013,,
c-shumilina,base,official,2031,6814,,
c-shumilina,base,official,2036,6561,,
c-shumilina,base,official,2041,6308,,
c-shumilina,base,official,2046,6048,,
c-shumilina,base,official,2051,5758,,
c-shumilina,base,official,2056,5447,,
c-shumilina,base,official,2061,5114,,
c-shumilina,base,official,2066,4781,,
c-shumilina,base,official,2071,4459,,
c-shumilina,base,official,2075,4236,,
c-shumilina,negative,official,2026,7013,,
c-shumilina,negative,official,2031,6682,,
c-shumilina,negative,official,2036,6276,,
c-shumilina,negative,official,2041,5878,,
c-shumilina,negative,official,2046,5472,,
c-shumilina,negative,official,2051,5039,,
c-shumilina,negative,official,2056,4601,,
c-shumilina,negative,official,2061,4155,,
c-shumilina,negative,official,2066,3702,,
c-shumilina,negative,official,2071,3274,,
c-shumilina,negative,official,2075,2963,,
c-shumilina,optimistic,official,2026,7013,,
c-shumilina,optimistic,official,2031,6840,,
c-shumilina,optimistic,official,2036,6636,,
c-shumilina,optimistic,official,2041,6470,,
c-shumilina,optimistic,official,2046,6318,,
c-shumilina,optimistic,official,2051,6144,,
c-shumilina,optimistic,official,2056,5950,,
c-shumilina,optimistic,official,2061,5727,,
c-shumilina,optimistic,official,2066,5510,,
c-shumilina,optimistic,official,2071,5315,,
c-shumilina,optimistic,official,2075,5203,,
c-sianno,base,official,2026,6874,,
c-sianno,base,official,2031,6678,,
c-sianno,base,official,2036,6414,,
c-sianno,base,official,2041,6109,,
c-sianno,base,official,2046,5775,,
c-sianno,base,official,2051,5405,,
c-sianno,base,official,2056,5020,,
c-sianno,base,official,2061,4613,,
c-sianno,base,official,2066,4219,,
c-sianno,base,official,2071,3829,,
c-sianno,base,official,2075,3553,,
c-sianno,negative,official,2026,6874,,
c-sianno,negative,official,2031,6555,,
c-sianno,negative,official,2036,6145,,
c-sianno,negative,official,2041,5706,,
c-sianno,negative,official,2046,5241,,
c-sianno,negative,official,2051,4748,,
c-sianno,negative,official,2056,4265,,
c-sianno,negative,official,2061,3780,,
c-sianno,negative,official,2066,3310,,
c-sianno,negative,official,2071,2860,,
c-sianno,negative,official,2075,2536,,
c-sianno,optimistic,official,2026,6874,,
c-sianno,optimistic,official,2031,6704,,
c-sianno,optimistic,official,2036,6486,,
c-sianno,optimistic,official,2041,6262,,
c-sianno,optimistic,official,2046,6022,,
c-sianno,optimistic,official,2051,5750,,
c-sianno,optimistic,official,2056,5455,,
c-sianno,optimistic,official,2061,5125,,
c-sianno,optimistic,official,2066,4805,,
c-sianno,optimistic,official,2071,4488,,
c-sianno,optimistic,official,2075,4274,,
c-skidziel,base,official,2026,9545,,
c-skidziel,base,official,2031,9091,,
c-skidziel,base,official,2036,8636,,
c-skidziel,base,official,2041,8178,,
c-skidziel,base,official,2046,7737,,
c-skidziel,base,official,2051,7295,,
c-skidziel,base,official,2056,6831,,
c-skidziel,base,official,2061,6374,,
c-skidziel,base,official,2066,5926,,
c-skidziel,base,official,2071,5500,,
c-skidziel,base,official,2075,5186,,
c-skidziel,negative,official,2026,9545,,
c-skidziel,negative,official,2031,8899,,
c-skidziel,negative,official,2036,8236,,
c-skidziel,negative,official,2041,7598,,
c-skidziel,negative,official,2046,6978,,
c-skidziel,negative,official,2051,6365,,
c-skidziel,negative,official,2056,5765,,
c-skidziel,negative,official,2061,5179,,
c-skidziel,negative,official,2066,4608,,
c-skidziel,negative,official,2071,4076,,
c-skidziel,negative,official,2075,3693,,
c-skidziel,optimistic,official,2026,9545,,
c-skidziel,optimistic,official,2031,9127,,
c-skidziel,optimistic,official,2036,8737,,
c-skidziel,optimistic,official,2041,8395,,
c-skidziel,optimistic,official,2046,8090,,
c-skidziel,optimistic,official,2051,7792,,
c-skidziel,optimistic,official,2056,7468,,
c-skidziel,optimistic,official,2061,7146,,
c-skidziel,optimistic,official,2066,6837,,
c-skidziel,optimistic,official,2071,6554,,
c-skidziel,optimistic,official,2075,6353,,
c-slauharad,base,official,2026,7580,,
c-slauharad,base,official,2031,7405,,
c-slauharad,base,official,2036,7175,,
c-slauharad,base,official,2041,6942,,
c-slauharad,base,official,2046,6669,,
c-slauharad,base,official,2051,6365,,
c-slauharad,base,official,2056,5999,,
c-slauharad,base,official,2061,5617,,
c-slauharad,base,official,2066,5232,,
c-slauharad,base,official,2071,4878,,
c-slauharad,base,official,2075,4615,,
c-slauharad,negative,official,2026,7580,,
c-slauharad,negative,official,2031,7229,,
c-slauharad,negative,official,2036,6800,,
c-slauharad,negative,official,2041,6386,,
c-slauharad,negative,official,2046,5939,,
c-slauharad,negative,official,2051,5468,,
c-slauharad,negative,official,2056,4971,,
c-slauharad,negative,official,2061,4468,,
c-slauharad,negative,official,2066,3963,,
c-slauharad,negative,official,2071,3500,,
c-slauharad,negative,official,2075,3155,,
c-slauharad,optimistic,official,2026,7580,,
c-slauharad,optimistic,official,2031,7441,,
c-slauharad,optimistic,official,2036,7271,,
c-slauharad,optimistic,official,2041,7148,,
c-slauharad,optimistic,official,2046,7006,,
c-slauharad,optimistic,official,2051,6842,,
c-slauharad,optimistic,official,2056,6613,,
c-slauharad,optimistic,official,2061,6361,,
c-slauharad,optimistic,official,2066,6107,,
c-slauharad,optimistic,official,2071,5894,,
c-slauharad,optimistic,official,2075,5752,,
c-slonim,base,official,2026,48001,,
c-slonim,base,official,2031,46282,,
c-slonim,base,official,2036,44483,,
c-slonim,base,official,2041,42654,,
c-slonim,base,official,2046,40706,,
c-slonim,base,official,2051,38659,,
c-slonim,base,official,2056,36550,,
c-slonim,base,official,2061,34435,,
c-slonim,base,official,2066,32027,,
c-slonim,base,official,2071,29803,,
c-slonim,base,official,2075,28189,,
c-slonim,negative,official,2026,48001,,
c-slonim,negative,official,2031,45325,,
c-slonim,negative,official,2036,42435,,
c-slonim,negative,official,2041,39637,,
c-slonim,negative,official,2046,36710,,
c-slonim,negative,official,2051,33739,,
c-slonim,negative,official,2056,30884,,
c-slonim,negative,official,2061,28056,,
c-slonim,negative,official,2066,25031,,
c-slonim,negative,official,2071,22231,,
c-slonim,negative,official,2075,20210,,
c-slonim,optimistic,official,2026,48001,,
c-slonim,optimistic,official,2031,46465,,
c-slonim,optimistic,official,2036,44999,,
c-slonim,optimistic,official,2041,43772,,
c-slonim,optimistic,official,2046,42544,,
c-slonim,optimistic,official,2051,41260,,
c-slonim,optimistic,official,2056,39902,,
c-slonim,optimistic,official,2061,38509,,
c-slonim,optimistic,official,2066,36793,,
c-slonim,optimistic,official,2071,35298,,
c-slonim,optimistic,official,2075,34287,,
c-sluck,base,official,2026,58993,,
c-sluck,base,official,2031,55270,,
c-sluck,base,official,2036,51172,,
c-sluck,base,official,2041,46755,,
c-sluck,base,official,2046,42216,,
c-sluck,base,official,2051,37610,,
c-sluck,base,official,2056,33122,,
c-sluck,base,official,2061,28821,,
c-sluck,base,official,2066,24796,,
c-sluck,base,official,2071,21049,,
c-sluck,base,official,2075,18310,,
c-sluck,negative,official,2026,58993,,
c-sluck,negative,official,2031,53924,,
c-sluck,negative,official,2036,48508,,
c-sluck,negative,official,2041,43110,,
c-sluck,negative,official,2046,37768,,
c-sluck,negative,official,2051,32540,,
c-sluck,negative,official,2056,27782,,
c-sluck,negative,official,2061,23360,,
c-sluck,negative,official,2066,19372,,
c-sluck,negative,official,2071,15788,,
c-sluck,negative,official,2075,13273,,
c-sluck,optimistic,official,2026,58993,,
c-sluck,optimistic,official,2031,55512,,
c-sluck,optimistic,official,2036,51778,,
c-sluck,optimistic,official,2041,48002,,
c-sluck,optimistic,official,2046,44125,,
c-sluck,optimistic,official,2051,40125,,
c-sluck,optimistic,official,2056,36113,,
c-sluck,optimistic,official,2061,32144,,
c-sluck,optimistic,official,2066,28314,,
c-sluck,optimistic,official,2071,24681,,
c-sluck,optimistic,official,2075,21965,,
c-smalavichy,base,official,2026,24401,,
c-smalavichy,base,official,2031,24250,,
c-smalavichy,base,official,2036,23890,,
c-smalavichy,base,official,2041,23383,,
c-smalavichy,base,official,2046,22653,,
c-smalavichy,base,official,2051,21778,,
c-smalavichy,base,official,2056,20704,,
c-smalavichy,base,official,2061,19513,,
c-smalavichy,base,official,2066,18185,,
c-smalavichy,base,official,2071,16825,,
c-smalavichy,base,official,2075,15702,,
c-smalavichy,negative,official,2026,24401,,
c-smalavichy,negative,official,2031,23655,,
c-smalavichy,negative,official,2036,22634,,
c-smalavichy,negative,official,2041,21563,,
c-smalavichy,negative,official,2046,20276,,
c-smalavichy,negative,official,2051,18861,,
c-smalavichy,negative,official,2056,17366,,
c-smalavichy,negative,official,2061,15802,,
c-smalavichy,negative,official,2066,14171,,
c-smalavichy,negative,official,2071,12589,,
c-smalavichy,negative,official,2075,11374,,
c-smalavichy,optimistic,official,2026,24401,,
c-smalavichy,optimistic,official,2031,24349,,
c-smalavichy,optimistic,official,2036,24162,,
c-smalavichy,optimistic,official,2041,23994,,
c-smalavichy,optimistic,official,2046,23670,,
c-smalavichy,optimistic,official,2051,23234,,
c-smalavichy,optimistic,official,2056,22593,,
c-smalavichy,optimistic,official,2061,21805,,
c-smalavichy,optimistic,official,2066,20852,,
c-smalavichy,optimistic,official,2071,19848,,
c-smalavichy,optimistic,official,2075,18972,,
c-smarhon,base,official,2026,34564,,
c-smarhon,base,official,2031,33148,,
c-smarhon,base,official,2036,31683,,
c-smarhon,base,official,2041,30213,,
c-smarhon,base,official,2046,28547,,
c-smarhon,base,official,2051,26725,,
c-smarhon,base,official,2056,24907,,
c-smarhon,base,official,2061,23081,,
c-smarhon,base,official,2066,21361,,
c-smarhon,base,official,2071,19736,,
c-smarhon,base,official,2075,18538,,
c-smarhon,negative,official,2026,34564,,
c-smarhon,negative,official,2031,32459,,
c-smarhon,negative,official,2036,30214,,
c-smarhon,negative,official,2041,28062,,
c-smarhon,negative,official,2046,25768,,
c-smarhon,negative,official,2051,23377,,
c-smarhon,negative,official,2056,21081,,
c-smarhon,negative,official,2061,18836,,
c-smarhon,negative,official,2066,16696,,
c-smarhon,negative,official,2071,14730,,
c-smarhon,negative,official,2075,13302,,
c-smarhon,optimistic,official,2026,34564,,
c-smarhon,optimistic,official,2031,33279,,
c-smarhon,optimistic,official,2036,32054,,
c-smarhon,optimistic,official,2041,31008,,
c-smarhon,optimistic,official,2046,29837,,
c-smarhon,optimistic,official,2051,28517,,
c-smarhon,optimistic,official,2056,27176,,
c-smarhon,optimistic,official,2061,25783,,
c-smarhon,optimistic,official,2066,24506,,
c-smarhon,optimistic,official,2071,23341,,
c-smarhon,optimistic,official,2075,22507,,
c-smilavichy,base,official,2026,6826,,
c-smilavichy,base,official,2031,6746,,
c-smilavichy,base,official,2036,6607,,
c-smilavichy,base,official,2041,6376,,
c-smilavichy,base,official,2046,6106,,
c-smilavichy,base,official,2051,5771,,
c-smilavichy,base,official,2056,5404,,
c-smilavichy,base,official,2061,4982,,
c-smilavichy,base,official,2066,4549,,
c-smilavichy,base,official,2071,4081,,
c-smilavichy,base,official,2075,3717,,
c-smilavichy,negative,official,2026,6826,,
c-smilavichy,negative,official,2031,6581,,
c-smilavichy,negative,official,2036,6262,,
c-smilavichy,negative,official,2041,5878,,
c-smilavichy,negative,official,2046,5463,,
c-smilavichy,negative,official,2051,4996,,
c-smilavichy,negative,official,2056,4538,,
c-smilavichy,negative,official,2061,4042,,
c-smilavichy,negative,official,2066,3554,,
c-smilavichy,negative,official,2071,3056,,
c-smilavichy,negative,official,2075,2690,,
c-smilavichy,optimistic,official,2026,6826,,
c-smilavichy,optimistic,official,2031,6776,,
c-smilavichy,optimistic,official,2036,6685,,
c-smilavichy,optimistic,official,2041,6545,,
c-smilavichy,optimistic,official,2046,6378,,
c-smilavichy,optimistic,official,2051,6150,,
c-smilavichy,optimistic,official,2056,5881,,
c-smilavichy,optimistic,official,2061,5543,,
c-smilavichy,optimistic,official,2066,5180,,
c-smilavichy,optimistic,official,2071,4771,,
c-smilavichy,optimistic,official,2075,4444,,
c-starobin,base,official,2026,6418,,
c-starobin,base,official,2031,5999,,
c-starobin,base,official,2036,5576,,
c-starobin,base,official,2041,5165,,
c-starobin,base,official,2046,4722,,
c-starobin,base,official,2051,4243,,
c-starobin,base,official,2056,3743,,
c-starobin,base,official,2061,3284,,
c-starobin,base,official,2066,2861,,
c-starobin,base,official,2071,2473,,
c-starobin,base,official,2075,2199,,
c-starobin,negative,official,2026,6418,,
c-starobin,negative,official,2031,5852,,
c-starobin,negative,official,2036,5283,,
c-starobin,negative,official,2041,4765,,
c-starobin,negative,official,2046,4234,,
c-starobin,negative,official,2051,3683,,
c-starobin,negative,official,2056,3148,,
c-starobin,negative,official,2061,2668,,
c-starobin,negative,official,2066,2239,,
c-starobin,negative,official,2071,1860,,
c-starobin,negative,official,2075,1599,,
c-starobin,optimistic,official,2026,6418,,
c-starobin,optimistic,official,2031,6024,,
c-starobin,optimistic,official,2036,5638,,
c-starobin,optimistic,official,2041,5298,,
c-starobin,optimistic,official,2046,4930,,
c-starobin,optimistic,official,2051,4520,,
c-starobin,optimistic,official,2056,4076,,
c-starobin,optimistic,official,2061,3661,,
c-starobin,optimistic,official,2066,3270,,
c-starobin,optimistic,official,2071,2907,,
c-starobin,optimistic,official,2075,2649,,
c-staryja-darohi,base,official,2026,10683,,
c-staryja-darohi,base,official,2031,10310,,
c-staryja-darohi,base,official,2036,9821,,
c-staryja-darohi,base,official,2041,9244,,
c-staryja-darohi,base,official,2046,8574,,
c-staryja-darohi,base,official,2051,7866,,
c-staryja-darohi,base,official,2056,7114,,
c-staryja-darohi,base,official,2061,6355,,
c-staryja-darohi,base,official,2066,5606,,
c-staryja-darohi,base,official,2071,4886,,
c-staryja-darohi,base,official,2075,4350,,
c-staryja-darohi,negative,official,2026,10683,,
c-staryja-darohi,negative,official,2031,10060,,
c-staryja-darohi,negative,official,2036,9300,,
c-staryja-darohi,negative,official,2041,8512,,
c-staryja-darohi,negative,official,2046,7660,,
c-staryja-darohi,negative,official,2051,6800,,
c-staryja-darohi,negative,official,2056,5959,,
c-staryja-darohi,negative,official,2061,5146,,
c-staryja-darohi,negative,official,2066,4371,,
c-staryja-darohi,negative,official,2071,3660,,
c-staryja-darohi,negative,official,2075,3152,,
c-staryja-darohi,optimistic,official,2026,10683,,
c-staryja-darohi,optimistic,official,2031,10356,,
c-staryja-darohi,optimistic,official,2036,9942,,
c-staryja-darohi,optimistic,official,2041,9497,,
c-staryja-darohi,optimistic,official,2046,8970,,
c-staryja-darohi,optimistic,official,2051,8400,,
c-staryja-darohi,optimistic,official,2056,7765,,
c-staryja-darohi,optimistic,official,2061,7095,,
c-staryja-darohi,optimistic,official,2066,6406,,
c-staryja-darohi,optimistic,official,2071,5735,,
c-staryja-darohi,optimistic,official,2075,5224,,
c-stolin,base,official,2026,13981,,
c-stolin,base,official,2031,14135,,
c-stolin,base,official,2036,14242,,
c-stolin,base,official,2041,14399,,
c-stolin,base,official,2046,14494,,
c-stolin,base,official,2051,14462,,
