territory_id,scenario,jumpoff,year,pop,q10,q90
c-masty,negative,official,2061,6534,,
c-masty,negative,official,2066,5691,,
c-masty,negative,official,2071,4916,,
c-masty,negative,official,2075,4380,,
c-masty,optimistic,official,2026,14091,,
c-masty,optimistic,official,2031,13282,,
c-masty,optimistic,official,2036,12518,,
c-masty,optimistic,official,2041,11828,,
c-masty,optimistic,official,2046,11141,,
c-masty,optimistic,official,2051,10385,,
c-masty,optimistic,official,2056,9638,,
c-masty,optimistic,official,2061,8887,,
c-masty,optimistic,official,2066,8231,,
c-masty,optimistic,official,2071,7618,,
c-masty,optimistic,official,2075,7210,,
c-mazyr,base,official,2026,104302,,
c-mazyr,base,official,2031,100934,,
c-mazyr,base,official,2036,97531,,
c-mazyr,base,official,2041,94485,,
c-mazyr,base,official,2046,91066,,
c-mazyr,base,official,2051,87425,,
c-mazyr,base,official,2056,83349,,
c-mazyr,base,official,2061,79480,,
c-mazyr,base,official,2066,75705,,
c-mazyr,base,official,2071,72304,,
c-mazyr,base,official,2075,69620,,
c-mazyr,negative,official,2026,104302,,
c-mazyr,negative,official,2031,98827,,
c-mazyr,negative,official,2036,93054,,
c-mazyr,negative,official,2041,87790,,
c-mazyr,negative,official,2046,82074,,
c-mazyr,negative,official,2051,76087,,
c-mazyr,negative,official,2056,69906,,
c-mazyr,negative,official,2061,63865,,
c-mazyr,negative,official,2066,57900,,
c-mazyr,negative,official,2071,52319,,
c-mazyr,negative,official,2075,47972,,
c-mazyr,optimistic,official,2026,104302,,
c-mazyr,optimistic,official,2031,101416,,
c-mazyr,optimistic,official,2036,98835,,
c-mazyr,optimistic,official,2041,97183,,
c-mazyr,optimistic,official,2046,95476,,
c-mazyr,optimistic,official,2051,93753,,
c-mazyr,optimistic,official,2056,91684,,
c-mazyr,optimistic,official,2061,89900,,
c-mazyr,optimistic,official,2066,88415,,
c-mazyr,optimistic,official,2071,87574,,
c-mazyr,optimistic,official,2075,87103,,
c-miadziel,base,official,2026,6822,,
c-miadziel,base,official,2031,6699,,
c-miadziel,base,official,2036,6529,,
c-miadziel,base,official,2041,6267,,
c-miadziel,base,official,2046,5943,,
c-miadziel,base,official,2051,5554,,
c-miadziel,base,official,2056,5137,,
c-miadziel,base,official,2061,4683,,
c-miadziel,base,official,2066,3952,,
c-miadziel,base,official,2071,3279,,
c-miadziel,base,official,2075,2810,,
c-miadziel,negative,official,2026,6822,,
c-miadziel,negative,official,2031,6535,,
c-miadziel,negative,official,2036,6183,,
c-miadziel,negative,official,2041,5768,,
c-miadziel,negative,official,2046,5308,,
c-miadziel,negative,official,2051,4799,,
c-miadziel,negative,official,2056,4305,,
c-miadziel,negative,official,2061,3793,,
c-miadziel,negative,official,2066,3085,,
c-miadziel,negative,official,2071,2457,,
c-miadziel,negative,official,2075,2035,,
c-miadziel,optimistic,official,2026,6822,,
c-miadziel,optimistic,official,2031,6731,,
c-miadziel,optimistic,official,2036,6613,,
c-miadziel,optimistic,official,2041,6442,,
c-miadziel,optimistic,official,2046,6219,,
c-miadziel,optimistic,official,2051,5932,,
c-miadziel,optimistic,official,2056,5604,,
c-miadziel,optimistic,official,2061,5222,,
c-miadziel,optimistic,official,2066,4507,,
c-miadziel,optimistic,official,2071,3839,,
c-miadziel,optimistic,official,2075,3365,,
c-mijory,base,official,2026,7652,,
c-mijory,base,official,2031,7358,,
c-mijory,base,official,2036,7044,,
c-mijory,base,official,2041,6680,,
c-mijory,base,official,2046,6280,,
c-mijory,base,official,2051,5831,,
c-mijory,base,official,2056,5361,,
c-mijory,base,official,2061,4878,,
c-mijory,base,official,2066,4433,,
c-mijory,base,official,2071,3998,,
c-mijory,base,official,2075,3698,,
c-mijory,negative,official,2026,7652,,
c-mijory,negative,official,2031,7221,,
c-mijory,negative,official,2036,6746,,
c-mijory,negative,official,2041,6236,,
c-mijory,negative,official,2046,5696,,
c-mijory,negative,official,2051,5120,,
c-mijory,negative,official,2056,4550,,
c-mijory,negative,official,2061,3988,,
c-mijory,negative,official,2066,3466,,
c-mijory,negative,official,2071,2972,,
c-mijory,negative,official,2075,2623,,
c-mijory,optimistic,official,2026,7652,,
c-mijory,optimistic,official,2031,7386,,
c-mijory,optimistic,official,2036,7123,,
c-mijory,optimistic,official,2041,6847,,
c-mijory,optimistic,official,2046,6549,,
c-mijory,optimistic,official,2051,6206,,
c-mijory,optimistic,official,2056,5833,,
c-mijory,optimistic,official,2061,5432,,
c-mijory,optimistic,official,2066,5063,,
c-mijory,optimistic,official,2071,4706,,
c-mijory,optimistic,official,2075,4474,,
c-mikashevichy,base,official,2026,11823,,
c-mikashevichy,base,official,2031,11764,,
c-mikashevichy,base,official,2036,11594,,
c-mikashevichy,base,official,2041,11443,,
c-mikashevichy,base,official,2046,11241,,
c-mikashevichy,base,official,2051,10937,,
c-mikashevichy,base,official,2056,10521,,
c-mikashevichy,base,official,2061,10046,,
c-mikashevichy,base,official,2066,9544,,
c-mikashevichy,base,official,2071,9030,,
c-mikashevichy,base,official,2075,8394,,
c-mikashevichy,negative,official,2026,11823,,
c-mikashevichy,negative,official,2031,11534,,
c-mikashevichy,negative,official,2036,11092,,
c-mikashevichy,negative,official,2041,10665,,
c-mikashevichy,negative,official,2046,10187,,
c-mikashevichy,negative,official,2051,9611,,
c-mikashevichy,negative,official,2056,8953,,
c-mikashevichy,negative,official,2061,8246,,
c-mikashevichy,negative,official,2066,7523,,
c-mikashevichy,negative,official,2071,6812,,
c-mikashevichy,negative,official,2075,6101,,
c-mikashevichy,optimistic,official,2026,11823,,
c-mikashevichy,optimistic,official,2031,11807,,
c-mikashevichy,optimistic,official,2036,11724,,
c-mikashevichy,optimistic,official,2041,11734,,
c-mikashevichy,optimistic,official,2046,11732,,
c-mikashevichy,optimistic,official,2051,11650,,
c-mikashevichy,optimistic,official,2056,11453,,
c-mikashevichy,optimistic,official,2061,11182,,
c-mikashevichy,optimistic,official,2066,10885,,
c-mikashevichy,optimistic,official,2071,10586,,
c-mikashevichy,optimistic,official,2075,10079,,
c-minsk,base,official,2026,1995091,,
c-minsk,base,official,2031,2024010,,
c-minsk,base,official,2036,2041855,,
c-minsk,base,official,2041,2052156,,
c-minsk,base,official,2046,2051977,,
c-minsk,base,official,2051,2044033,,
c-minsk,base,official,2056,2021674,,
c-minsk,base,official,2061,1981398,,
c-minsk,base,official,2066,1930363,,
c-minsk,base,official,2071,1870291,,
c-minsk,base,official,2075,1824625,,
c-minsk,negative,official,2026,1995091,,
c-minsk,negative,official,2031,1928065,,
c-minsk,negative,official,2036,1847951,,
c-minsk,negative,official,2041,1806192,,
c-minsk,negative,official,2046,1755556,,
c-minsk,negative,official,2051,1695563,,
c-minsk,negative,official,2056,1652773,,
c-minsk,negative,official,2061,1595022,,
c-minsk,negative,official,2066,1524858,,
c-minsk,negative,official,2071,1449205,,
c-minsk,negative,official,2075,1392865,,
c-minsk,optimistic,official,2026,1995091,,
c-minsk,optimistic,official,2031,2006739,,
c-minsk,optimistic,official,2036,2011752,,
c-minsk,optimistic,official,2041,2045248,,
c-minsk,optimistic,official,2046,2074727,,
c-minsk,optimistic,official,2051,2096725,,
c-minsk,optimistic,official,2056,2110191,,
c-minsk,optimistic,official,2061,2104531,,
c-minsk,optimistic,official,2066,2083621,,
c-minsk,optimistic,official,2071,2054438,,
c-minsk,optimistic,official,2075,2032664,,
c-mir,base,official,2026,2290,,
c-mir,base,official,2031,2204,,
c-mir,base,official,2036,2123,,
c-mir,base,official,2041,2036,,
c-mir,base,official,2046,1943,,
c-mir,base,official,2051,1839,,
c-mir,base,official,2056,1740,,
c-mir,base,official,2061,1637,,
c-mir,base,official,2066,1546,,
c-mir,base,official,2071,1453,,
c-mir,base,official,2075,1390,,
c-mir,negative,official,2026,2290,,
c-mir,negative,official,2031,2160,,
c-mir,negative,official,2036,2030,,
c-mir,negative,official,2041,1895,,
c-mir,negative,official,2046,1758,,
c-mir,negative,official,2051,1612,,
c-mir,negative,official,2056,1479,,
c-mir,negative,official,2061,1344,,
c-mir,negative,official,2066,1222,,
c-mir,negative,official,2071,1101,,
c-mir,negative,official,2075,1014,,
c-mir,optimistic,official,2026,2290,,
c-mir,optimistic,official,2031,2212,,
c-mir,optimistic,official,2036,2148,,
c-mir,optimistic,official,2041,2088,,
c-mir,optimistic,official,2046,2028,,
c-mir,optimistic,official,2051,1957,,
c-mir,optimistic,official,2056,1890,,
c-mir,optimistic,official,2061,1815,,
c-mir,optimistic,official,2066,1753,,
c-mir,optimistic,official,2071,1690,,
c-mir,optimistic,official,2075,1653,,
c-mscislau,base,official,2026,9753,,
c-mscislau,base,official,2031,9297,,
c-mscislau,base,official,2036,8757,,
c-mscislau,base,official,2041,8185,,
c-mscislau,base,official,2046,7587,,
c-mscislau,base,official,2051,6982,,
c-mscislau,base,official,2056,6366,,
c-mscislau,base,official,2061,5743,,
c-mscislau,base,official,2066,5153,,
c-mscislau,base,official,2071,4609,,
c-mscislau,base,official,2075,4238,,
c-mscislau,negative,official,2026,9753,,
c-mscislau,negative,official,2031,9084,,
c-mscislau,negative,official,2036,8315,,
c-mscislau,negative,official,2041,7551,,
c-mscislau,negative,official,2046,6778,,
c-mscislau,negative,official,2051,6020,,
c-mscislau,negative,official,2056,5297,,
c-mscislau,negative,official,2061,4589,,
c-mscislau,negative,official,2066,3924,,
c-mscislau,negative,official,2071,3323,,
c-mscislau,negative,official,2075,2915,,
c-mscislau,optimistic,official,2026,9753,,
c-mscislau,optimistic,official,2031,9342,,
c-mscislau,optimistic,official,2036,8872,,
c-mscislau,optimistic,official,2041,8420,,
c-mscislau,optimistic,official,2046,7955,,
c-mscislau,optimistic,official,2051,7484,,
c-mscislau,optimistic,official,2056,6987,,
c-mscislau,optimistic,official,2061,6466,,
c-mscislau,optimistic,official,2066,5969,,
c-mscislau,optimistic,official,2071,5515,,
c-mscislau,optimistic,official,2075,5220,,
c-narach,base,official,2026,3736,,
c-narach,base,official,2031,3784,,
c-narach,base,official,2036,3807,,
c-narach,base,official,2041,3773,,
c-narach,base,official,2046,3696,,
c-narach,base,official,2051,3568,,
c-narach,base,official,2056,3409,,
c-narach,base,official,2061,3209,,
c-narach,base,official,2066,2794,,
c-narach,base,official,2071,2390,,
c-narach,base,official,2075,2098,,
c-narach,negative,official,2026,3736,,
c-narach,negative,official,2031,3692,,
c-narach,negative,official,2036,3605,,
c-narach,negative,official,2041,3473,,
c-narach,negative,official,2046,3301,,
c-narach,negative,official,2051,3083,,
c-narach,negative,official,2056,2856,,
c-narach,negative,official,2061,2599,,
c-narach,negative,official,2066,2181,,
c-narach,negative,official,2071,1791,,
c-narach,negative,official,2075,1519,,
c-narach,optimistic,official,2026,3736,,
c-narach,optimistic,official,2031,3803,,
c-narach,optimistic,official,2036,3856,,
c-narach,optimistic,official,2041,3879,,
c-narach,optimistic,official,2046,3868,,
c-narach,optimistic,official,2051,3811,,
c-narach,optimistic,official,2056,3718,,
c-narach,optimistic,official,2061,3578,,
c-narach,optimistic,official,2066,3186,,
c-narach,optimistic,official,2071,2798,,
c-narach,optimistic,official,2075,2512,,
c-naroula,base,official,2026,8369,,
c-naroula,base,official,2031,8157,,
c-naroula,base,official,2036,7944,,
c-naroula,base,official,2041,7732,,
c-naroula,base,official,2046,7458,,
c-naroula,base,official,2051,7133,,
c-naroula,base,official,2056,6743,,
c-naroula,base,official,2061,6296,,
c-naroula,base,official,2066,5853,,
c-naroula,base,official,2071,5437,,
c-naroula,base,official,2075,5129,,
c-naroula,negative,official,2026,8369,,
c-naroula,negative,official,2031,7985,,
c-naroula,negative,official,2036,7575,,
c-naroula,negative,official,2041,7177,,
c-naroula,negative,official,2046,6724,,
c-naroula,negative,official,2051,6222,,
c-naroula,negative,official,2056,5681,,
c-naroula,negative,official,2061,5092,,
c-naroula,negative,official,2066,4518,,
c-naroula,negative,official,2071,3978,,
c-naroula,negative,official,2075,3579,,
c-naroula,optimistic,official,2026,8369,,
c-naroula,optimistic,official,2031,8197,,
c-naroula,optimistic,official,2036,8053,,
c-naroula,optimistic,official,2041,7957,,
c-naroula,optimistic,official,2046,7819,,
c-naroula,optimistic,official,2051,7645,,
c-naroula,optimistic,official,2056,7404,,
c-naroula,optimistic,official,2061,7097,,
c-naroula,optimistic,official,2066,6794,,
c-naroula,optimistic,official,2071,6531,,
c-naroula,optimistic,official,2075,6352,,
c-navahrudak,base,official,2026,27298,,
c-navahrudak,base,official,2031,26094,,
c-navahrudak,base,official,2036,24721,,
c-navahrudak,base,official,2041,23300,,
c-navahrudak,base,official,2046,21800,,
c-navahrudak,base,official,2051,20207,,
c-navahrudak,base,official,2056,18573,,
c-navahrudak,base,official,2061,16961,,
c-navahrudak,base,official,2066,15384,,
c-navahrudak,base,official,2071,13923,,
c-navahrudak,base,official,2075,12881,,
c-navahrudak,negative,official,2026,27298,,
c-navahrudak,negative,official,2031,25576,,
c-navahrudak,negative,official,2036,23628,,
c-navahrudak,negative,official,2041,21704,,
c-navahrudak,negative,official,2046,19711,,
c-navahrudak,negative,official,2051,17708,,
c-navahrudak,negative,official,2056,15772,,
c-navahrudak,negative,official,2061,13914,,
c-navahrudak,negative,official,2066,12124,,
c-navahrudak,negative,official,2071,10498,,
c-navahrudak,negative,official,2075,9353,,
c-navahrudak,optimistic,official,2026,27298,,
c-navahrudak,optimistic,official,2031,26195,,
c-navahrudak,optimistic,official,2036,25003,,
c-navahrudak,optimistic,official,2041,23890,,
c-navahrudak,optimistic,official,2046,22744,,
c-navahrudak,optimistic,official,2051,21502,,
c-navahrudak,optimistic,official,2056,20180,,
c-navahrudak,optimistic,official,2061,18829,,
c-navahrudak,optimistic,official,2066,17485,,
c-navahrudak,optimistic,official,2071,16245,,
c-navahrudak,optimistic,official,2075,15380,,
c-navajelnia,base,official,2026,2548,,
c-navajelnia,base,official,2031,2404,,
c-navajelnia,base,official,2036,2270,,
c-navajelnia,base,official,2041,2139,,
c-navajelnia,base,official,2046,2008,,
c-navajelnia,base,official,2051,1870,,
c-navajelnia,base,official,2056,1739,,
c-navajelnia,base,official,2061,1608,,
c-navajelnia,base,official,2066,1492,,
c-navajelnia,base,official,2071,1375,,
c-navajelnia,base,official,2075,1252,,
c-navajelnia,negative,official,2026,2548,,
c-navajelnia,negative,official,2031,2356,,
c-navajelnia,negative,official,2036,2170,,
c-navajelnia,negative,official,2041,1992,,
c-navajelnia,negative,official,2046,1819,,
c-navajelnia,negative,official,2051,1642,,
c-navajelnia,negative,official,2056,1480,,
c-navajelnia,negative,official,2061,1322,,
c-navajelnia,negative,official,2066,1179,,
c-navajelnia,negative,official,2071,1040,,
c-navajelnia,negative,official,2075,912,,
c-navajelnia,optimistic,official,2026,2548,,
c-navajelnia,optimistic,official,2031,2413,,
c-navajelnia,optimistic,official,2036,2296,,
c-navajelnia,optimistic,official,2041,2193,,
c-navajelnia,optimistic,official,2046,2094,,
c-navajelnia,optimistic,official,2051,1989,,
c-navajelnia,optimistic,official,2056,1887,,
c-navajelnia,optimistic,official,2061,1783,,
c-navajelnia,optimistic,official,2066,1693,,
c-navajelnia,optimistic,official,2071,1602,,
c-navajelnia,optimistic,official,2075,1494,,
c-navapolack,base,official,2026,94666,,
c-navapolack,base,official,2031,89161,,
c-navapolack,base,official,2036,83523,,
c-navapolack,base,official,2041,78284,,
c-navapolack,base,official,2046,72932,,
c-navapolack,base,official,2051,67816,,
c-navapolack,base,official,2056,62639,,
c-navapolack,base,official,2061,57656,,
c-navapolack,base,official,2066,52699,,
c-navapolack,base,official,2071,48222,,
c-navapolack,base,official,2075,44854,,
c-navapolack,negative,official,2026,94666,,
c-navapolack,negative,official,2031,87490,,
c-navapolack,negative,official,2036,80017,,
c-navapolack,negative,official,2041,73165,,
c-navapolack,negative,official,2046,66092,,
c-navapolack,negative,official,2051,59349,,
c-navapolack,negative,official,2056,52857,,
c-navapolack,negative,official,2061,46746,,
c-navapolack,negative,official,2066,40723,,
c-navapolack,negative,official,2071,35345,,
c-navapolack,negative,official,2075,31345,,
c-navapolack,optimistic,official,2026,94666,,
c-navapolack,optimistic,official,2031,89506,,
c-navapolack,optimistic,official,2036,84473,,
c-navapolack,optimistic,official,2041,80263,,
c-navapolack,optimistic,official,2046,76143,,
c-navapolack,optimistic,official,2051,72344,,
c-navapolack,optimistic,official,2056,68446,,
c-navapolack,optimistic,official,2061,64621,,
c-navapolack,optimistic,official,2066,60783,,
c-navapolack,optimistic,official,2071,57438,,
c-navapolack,optimistic,official,2075,54981,,
c-niasvizh,base,official,2026,15897,,
c-niasvizh,base,official,2031,15428,,
c-niasvizh,base,official,2036,14846,,
c-niasvizh,base,official,2041,14172,,
c-niasvizh,base,official,2046,13368,,
c-niasvizh,base,official,2051,12467,,
c-niasvizh,base,official,2056,11477,,
c-niasvizh,base,official,2061,10445,,
c-niasvizh,base,official,2066,9390,,
c-niasvizh,base,official,2071,8338,,
c-niasvizh,base,official,2075,7519,,
c-niasvizh,negative,official,2026,15897,,
c-niasvizh,negative,official,2031,15044,,
c-niasvizh,negative,official,2036,14055,,
c-niasvizh,negative,official,2041,13041,,
c-niasvizh,negative,official,2046,11946,,
c-niasvizh,negative,official,2051,10784,,
c-niasvizh,negative,official,2056,9633,,
