territory_id,oblast,year,age_group,sex,locality,pop
r-chashnicki,BY-VI,2019,20-24,m,urban,438
r-chashnicki,BY-VI,2019,25-29,f,rural,173
r-chashnicki,BY-VI,2019,25-29,f,urban,512
r-chashnicki,BY-VI,2019,25-29,m,rural,180
r-chashnicki,BY-VI,2019,25-29,m,urban,562
r-chashnicki,BY-VI,2019,30-34,f,rural,143
r-chashnicki,BY-VI,2019,30-34,f,urban,807
r-chashnicki,BY-VI,2019,30-34,m,rural,202
r-chashnicki,BY-VI,2019,30-34,m,urban,689
r-chashnicki,BY-VI,2019,35-39,f,rural,177
r-chashnicki,BY-VI,2019,35-39,f,urban,765
r-chashnicki,BY-VI,2019,35-39,m,rural,207
r-chashnicki,BY-VI,2019,35-39,m,urban,789
r-chashnicki,BY-VI,2019,40-44,f,rural,234
r-chashnicki,BY-VI,2019,40-44,f,urban,822
r-chashnicki,BY-VI,2019,40-44,m,rural,244
r-chashnicki,BY-VI,2019,40-44,m,urban,769
r-chashnicki,BY-VI,2019,45-49,f,rural,314
r-chashnicki,BY-VI,2019,45-49,f,urban,844
r-chashnicki,BY-VI,2019,45-49,m,rural,334
r-chashnicki,BY-VI,2019,45-49,m,urban,760
r-chashnicki,BY-VI,2019,50-54,f,rural,340
r-chashnicki,BY-VI,2019,50-54,f,urban,830
r-chashnicki,BY-VI,2019,50-54,m,rural,397
r-chashnicki,BY-VI,2019,50-54,m,urban,644
r-chashnicki,BY-VI,2019,55-59,f,rural,370
r-chashnicki,BY-VI,2019,55-59,f,urban,923
r-chashnicki,BY-VI,2019,55-59,m,rural,453
r-chashnicki,BY-VI,2019,55-59,m,urban,761
r-chashnicki,BY-VI,2019,60-64,f,rural,422
r-chashnicki,BY-VI,2019,60-64,f,urban,948
r-chashnicki,BY-VI,2019,60-64,m,rural,420
r-chashnicki,BY-VI,2019,60-64,m,urban,719
r-chashnicki,BY-VI,2019,65-69,f,rural,314
r-chashnicki,BY-VI,2019,65-69,f,urban,917
r-chashnicki,BY-VI,2019,65-69,m,rural,279
r-chashnicki,BY-VI,2019,65-69,m,urban,568
r-chashnicki,BY-VI,2019,70-74,f,rural,226
r-chashnicki,BY-VI,2019,70-74,f,urban,614
r-chashnicki,BY-VI,2019,70-74,m,rural,130
r-chashnicki,BY-VI,2019,70-74,m,urban,336
r-chashnicki,BY-VI,2019,75-79,f,rural,234
r-chashnicki,BY-VI,2019,75-79,f,urban,384
r-chashnicki,BY-VI,2019,75-79,m,rural,97
r-chashnicki,BY-VI,2019,75-79,m,urban,185
r-chashnicki,BY-VI,2019,80 и старше,f,rural,549
r-chashnicki,BY-VI,2019,80 и старше,f,urban,527
r-chashnicki,BY-VI,2019,80 и старше,m,rural,154
r-chashnicki,BY-VI,2019,80 и старше,m,urban,176
r-dokshycki,BY-VI,2019,0-4,f,rural,263
r-dokshycki,BY-VI,2019,0-4,f,urban,284
r-dokshycki,BY-VI,2019,0-4,m,rural,301
r-dokshycki,BY-VI,2019,0-4,m,urban,257
r-dokshycki,BY-VI,2019,5-9,f,rural,262
r-dokshycki,BY-VI,2019,5-9,f,urban,328
r-dokshycki,BY-VI,2019,5-9,m,rural,269
r-dokshycki,BY-VI,2019,5-9,m,urban,347
r-dokshycki,BY-VI,2019,10-14,f,rural,310
r-dokshycki,BY-VI,2019,10-14,f,urban,296
r-dokshycki,BY-VI,2019,10-14,m,rural,276
r-dokshycki,BY-VI,2019,10-14,m,urban,329
r-dokshycki,BY-VI,2019,15-19,f,rural,175
r-dokshycki,BY-VI,2019,15-19,f,urban,168
r-dokshycki,BY-VI,2019,15-19,m,rural,206
r-dokshycki,BY-VI,2019,15-19,m,urban,169
r-dokshycki,BY-VI,2019,20-24,f,rural,250
r-dokshycki,BY-VI,2019,20-24,f,urban,191
r-dokshycki,BY-VI,2019,20-24,m,rural,273
r-dokshycki,BY-VI,2019,20-24,m,urban,160
r-dokshycki,BY-VI,2019,25-29,f,rural,286
r-dokshycki,BY-VI,2019,25-29,f,urban,274
r-dokshycki,BY-VI,2019,25-29,m,rural,341
r-dokshycki,BY-VI,2019,25-29,m,urban,262
r-dokshycki,BY-VI,2019,30-34,f,rural,309
r-dokshycki,BY-VI,2019,30-34,f,urban,343
r-dokshycki,BY-VI,2019,30-34,m,rural,364
r-dokshycki,BY-VI,2019,30-34,m,urban,351
r-dokshycki,BY-VI,2019,35-39,f,rural,292
r-dokshycki,BY-VI,2019,35-39,f,urban,376
r-dokshycki,BY-VI,2019,35-39,m,rural,333
r-dokshycki,BY-VI,2019,35-39,m,urban,338
r-dokshycki,BY-VI,2019,40-44,f,rural,406
r-dokshycki,BY-VI,2019,40-44,f,urban,329
r-dokshycki,BY-VI,2019,40-44,m,rural,397
r-dokshycki,BY-VI,2019,40-44,m,urban,295
r-dokshycki,BY-VI,2019,45-49,f,rural,467
r-dokshycki,BY-VI,2019,45-49,f,urban,355
r-dokshycki,BY-VI,2019,45-49,m,rural,553
r-dokshycki,BY-VI,2019,45-49,m,urban,306
r-dokshycki,BY-VI,2019,50-54,f,rural,523
r-dokshycki,BY-VI,2019,50-54,f,urban,349
r-dokshycki,BY-VI,2019,50-54,m,rural,585
r-dokshycki,BY-VI,2019,50-54,m,urban,289
r-dokshycki,BY-VI,2019,55-59,f,rural,640
r-dokshycki,BY-VI,2019,55-59,f,urban,454
r-dokshycki,BY-VI,2019,55-59,m,rural,616
r-dokshycki,BY-VI,2019,55-59,m,urban,344
r-dokshycki,BY-VI,2019,60-64,f,rural,566
r-dokshycki,BY-VI,2019,60-64,f,urban,478
r-dokshycki,BY-VI,2019,60-64,m,rural,581
r-dokshycki,BY-VI,2019,60-64,m,urban,368
r-dokshycki,BY-VI,2019,65-69,f,rural,503
r-dokshycki,BY-VI,2019,65-69,f,urban,323
r-dokshycki,BY-VI,2019,65-69,m,rural,397
r-dokshycki,BY-VI,2019,65-69,m,urban,224
r-dokshycki,BY-VI,2019,70-74,f,rural,405
r-dokshycki,BY-VI,2019,70-74,f,urban,205
r-dokshycki,BY-VI,2019,70-74,m,rural,244
r-dokshycki,BY-VI,2019,70-74,m,urban,145
r-dokshycki,BY-VI,2019,75-79,f,rural,391
r-dokshycki,BY-VI,2019,75-79,f,urban,129
r-dokshycki,BY-VI,2019,75-79,m,rural,153
r-dokshycki,BY-VI,2019,75-79,m,urban,55
r-dokshycki,BY-VI,2019,80 и старше,f,rural,856
r-dokshycki,BY-VI,2019,80 и старше,f,urban,228
r-dokshycki,BY-VI,2019,80 и старше,m,rural,254
r-dokshycki,BY-VI,2019,80 и старше,m,urban,67
r-dubrovienski,BY-VI,2019,0-4,f,rural,136
r-dubrovienski,BY-VI,2019,0-4,f,urban,161
r-dubrovienski,BY-VI,2019,0-4,m,rural,163
r-dubrovienski,BY-VI,2019,0-4,m,urban,169
r-dubrovienski,BY-VI,2019,5-9,f,rural,151
r-dubrovienski,BY-VI,2019,5-9,f,urban,210
r-dubrovienski,BY-VI,2019,5-9,m,rural,157
r-dubrovienski,BY-VI,2019,5-9,m,urban,193
r-dubrovienski,BY-VI,2019,10-14,f,rural,201
r-dubrovienski,BY-VI,2019,10-14,f,urban,196
r-dubrovienski,BY-VI,2019,10-14,m,rural,178
r-dubrovienski,BY-VI,2019,10-14,m,urban,201
r-dubrovienski,BY-VI,2019,15-19,f,rural,134
r-dubrovienski,BY-VI,2019,15-19,f,urban,152
r-dubrovienski,BY-VI,2019,15-19,m,rural,128
r-dubrovienski,BY-VI,2019,15-19,m,urban,200
r-dubrovienski,BY-VI,2019,20-24,f,rural,158
r-dubrovienski,BY-VI,2019,20-24,f,urban,143
r-dubrovienski,BY-VI,2019,20-24,m,rural,162
r-dubrovienski,BY-VI,2019,20-24,m,urban,119
r-dubrovienski,BY-VI,2019,25-29,f,rural,181
r-dubrovienski,BY-VI,2019,25-29,f,urban,200
r-dubrovienski,BY-VI,2019,25-29,m,rural,237
r-dubrovienski,BY-VI,2019,25-29,m,urban,194
r-dubrovienski,BY-VI,2019,30-34,f,rural,188
r-dubrovienski,BY-VI,2019,30-34,f,urban,219
r-dubrovienski,BY-VI,2019,30-34,m,rural,232
r-dubrovienski,BY-VI,2019,30-34,m,urban,245
r-dubrovienski,BY-VI,2019,35-39,f,rural,197
r-dubrovienski,BY-VI,2019,35-39,f,urban,282
r-dubrovienski,BY-VI,2019,35-39,m,rural,219
r-dubrovienski,BY-VI,2019,35-39,m,urban,248
r-dubrovienski,BY-VI,2019,40-44,f,rural,225
r-dubrovienski,BY-VI,2019,40-44,f,urban,263
r-dubrovienski,BY-VI,2019,40-44,m,rural,227
r-dubrovienski,BY-VI,2019,40-44,m,urban,275
r-dubrovienski,BY-VI,2019,45-49,f,rural,275
r-dubrovienski,BY-VI,2019,45-49,f,urban,263
r-dubrovienski,BY-VI,2019,45-49,m,rural,293
r-dubrovienski,BY-VI,2019,45-49,m,urban,234
r-dubrovienski,BY-VI,2019,50-54,f,rural,289
r-dubrovienski,BY-VI,2019,50-54,f,urban,269
r-dubrovienski,BY-VI,2019,50-54,m,rural,303
r-dubrovienski,BY-VI,2019,50-54,m,urban,215
r-dubrovienski,BY-VI,2019,55-59,f,rural,318
r-dubrovienski,BY-VI,2019,55-59,f,urban,312
r-dubrovienski,BY-VI,2019,55-59,m,rural,348
r-dubrovienski,BY-VI,2019,55-59,m,urban,270
r-dubrovienski,BY-VI,2019,60-64,f,rural,345
r-dubrovienski,BY-VI,2019,60-64,f,urban,406
r-dubrovienski,BY-VI,2019,60-64,m,rural,350
r-dubrovienski,BY-VI,2019,60-64,m,urban,294
r-dubrovienski,BY-VI,2019,65-69,f,rural,266
r-dubrovienski,BY-VI,2019,65-69,f,urban,319
r-dubrovienski,BY-VI,2019,65-69,m,rural,243
r-dubrovienski,BY-VI,2019,65-69,m,urban,193
r-dubrovienski,BY-VI,2019,70-74,f,rural,176
r-dubrovienski,BY-VI,2019,70-74,f,urban,174
r-dubrovienski,BY-VI,2019,70-74,m,rural,83
r-dubrovienski,BY-VI,2019,70-74,m,urban,124
r-dubrovienski,BY-VI,2019,75-79,f,rural,158
r-dubrovienski,BY-VI,2019,75-79,f,urban,87
r-dubrovienski,BY-VI,2019,75-79,m,rural,68
r-dubrovienski,BY-VI,2019,75-79,m,urban,46
r-dubrovienski,BY-VI,2019,80 и старше,f,rural,440
r-dubrovienski,BY-VI,2019,80 и старше,f,urban,194
r-dubrovienski,BY-VI,2019,80 и старше,m,rural,115
r-dubrovienski,BY-VI,2019,Возраст не определен,m,rural,0
r-dubrovienski,BY-VI,2019,80 и старше,m,urban,45
r-haradocki,BY-VI,2019,0-4,f,rural,165
r-haradocki,BY-VI,2019,0-4,f,urban,254
r-haradocki,BY-VI,2019,0-4,m,rural,189
r-haradocki,BY-VI,2019,0-4,m,urban,306
r-haradocki,BY-VI,2019,5-9,f,rural,173
r-haradocki,BY-VI,2019,5-9,f,urban,348
r-haradocki,BY-VI,2019,5-9,m,rural,177
r-haradocki,BY-VI,2019,5-9,m,urban,391
r-haradocki,BY-VI,2019,10-14,f,rural,187
r-haradocki,BY-VI,2019,10-14,f,urban,341
r-haradocki,BY-VI,2019,10-14,m,rural,186
r-haradocki,BY-VI,2019,10-14,m,urban,347
r-haradocki,BY-VI,2019,15-19,f,rural,102
r-haradocki,BY-VI,2019,15-19,f,urban,290
r-haradocki,BY-VI,2019,15-19,m,rural,114
r-haradocki,BY-VI,2019,15-19,m,urban,639
r-haradocki,BY-VI,2019,20-24,f,rural,166
r-haradocki,BY-VI,2019,20-24,f,urban,223
r-haradocki,BY-VI,2019,20-24,m,rural,164
r-haradocki,BY-VI,2019,20-24,m,urban,234
r-haradocki,BY-VI,2019,25-29,f,rural,181
r-haradocki,BY-VI,2019,25-29,f,urban,306
r-haradocki,BY-VI,2019,25-29,m,rural,229
r-haradocki,BY-VI,2019,25-29,m,urban,315
r-haradocki,BY-VI,2019,30-34,f,rural,181
r-haradocki,BY-VI,2019,30-34,f,urban,452
r-haradocki,BY-VI,2019,30-34,m,rural,254
r-haradocki,BY-VI,2019,30-34,m,urban,431
r-haradocki,BY-VI,2019,35-39,f,rural,224
r-haradocki,BY-VI,2019,35-39,f,urban,449
r-haradocki,BY-VI,2019,35-39,m,rural,288
r-haradocki,BY-VI,2019,35-39,m,urban,430
r-haradocki,BY-VI,2019,40-44,f,rural,230
r-haradocki,BY-VI,2019,40-44,f,urban,458
r-haradocki,BY-VI,2019,40-44,m,rural,263
r-haradocki,BY-VI,2019,40-44,m,urban,436
r-haradocki,BY-VI,2019,45-49,f,rural,362
r-haradocki,BY-VI,2019,45-49,f,urban,472
r-haradocki,BY-VI,2019,45-49,m,rural,300
r-haradocki,BY-VI,2019,45-49,m,urban,410
r-haradocki,BY-VI,2019,50-54,f,rural,369
r-haradocki,BY-VI,2019,50-54,f,urban,436
r-haradocki,BY-VI,2019,50-54,m,rural,385
r-haradocki,BY-VI,2019,50-54,m,urban,371
r-haradocki,BY-VI,2019,55-59,f,rural,536
r-haradocki,BY-VI,2019,55-59,f,urban,609
r-haradocki,BY-VI,2019,55-59,m,rural,527
r-haradocki,BY-VI,2019,55-59,m,urban,459
r-haradocki,BY-VI,2019,60-64,f,rural,509
r-haradocki,BY-VI,2019,60-64,f,urban,675
r-haradocki,BY-VI,2019,60-64,m,rural,530
r-haradocki,BY-VI,2019,60-64,m,urban,497
r-haradocki,BY-VI,2019,65-69,f,rural,368
r-haradocki,BY-VI,2019,65-69,f,urban,545
r-haradocki,BY-VI,2019,65-69,m,rural,331
r-haradocki,BY-VI,2019,65-69,m,urban,363
r-haradocki,BY-VI,2019,70-74,f,rural,273
r-haradocki,BY-VI,2019,70-74,f,urban,388
r-haradocki,BY-VI,2019,70-74,m,rural,165
r-haradocki,BY-VI,2019,70-74,m,urban,202
r-haradocki,BY-VI,2019,75-79,f,rural,226
r-haradocki,BY-VI,2019,75-79,f,urban,205
r-haradocki,BY-VI,2019,75-79,m,rural,104
r-haradocki,BY-VI,2019,75-79,m,urban,88
r-haradocki,BY-VI,2019,80 и старше,f,rural,585
r-haradocki,BY-VI,2019,80 и старше,f,urban,448
r-haradocki,BY-VI,2019,80 и старше,m,rural,184
r-haradocki,BY-VI,2019,80 и старше,m,urban,113
r-hlybocki,BY-VI,2019,0-4,f,rural,338
r-hlybocki,BY-VI,2019,0-4,f,urban,496
r-hlybocki,BY-VI,2019,0-4,m,rural,390
r-hlybocki,BY-VI,2019,0-4,m,urban,547
r-hlybocki,BY-VI,2019,5-9,f,rural,313
r-hlybocki,BY-VI,2019,5-9,f,urban,598
r-hlybocki,BY-VI,2019,5-9,m,rural,351
r-hlybocki,BY-VI,2019,5-9,m,urban,675
r-hlybocki,BY-VI,2019,10-14,f,rural,374
r-hlybocki,BY-VI,2019,10-14,f,urban,567
r-hlybocki,BY-VI,2019,10-14,m,rural,355
r-hlybocki,BY-VI,2019,10-14,m,urban,570
r-hlybocki,BY-VI,2019,15-19,f,rural,197
r-hlybocki,BY-VI,2019,15-19,f,urban,322
r-hlybocki,BY-VI,2019,15-19,m,rural,198
r-hlybocki,BY-VI,2019,15-19,m,urban,403
r-hlybocki,BY-VI,2019,20-24,f,rural,233
r-hlybocki,BY-VI,2019,20-24,f,urban,365
r-hlybocki,BY-VI,2019,20-24,m,rural,270
r-hlybocki,BY-VI,2019,20-24,m,urban,320
r-hlybocki,BY-VI,2019,25-29,f,rural,334
r-hlybocki,BY-VI,2019,25-29,f,urban,535
r-hlybocki,BY-VI,2019,25-29,m,rural,389
r-hlybocki,BY-VI,2019,25-29,m,urban,583
r-hlybocki,BY-VI,2019,30-34,f,rural,409
r-hlybocki,BY-VI,2019,30-34,f,urban,702
r-hlybocki,BY-VI,2019,30-34,m,rural,442
r-hlybocki,BY-VI,2019,30-34,m,urban,812
r-hlybocki,BY-VI,2019,35-39,f,rural,391
r-hlybocki,BY-VI,2019,35-39,f,urban,710
r-hlybocki,BY-VI,2019,35-39,m,rural,411
r-hlybocki,BY-VI,2019,35-39,m,urban,928
r-hlybocki,BY-VI,2019,40-44,f,rural,445
r-hlybocki,BY-VI,2019,40-44,f,urban,725
r-hlybocki,BY-VI,2019,40-44,m,rural,463
r-hlybocki,BY-VI,2019,40-44,m,urban,901
r-hlybocki,BY-VI,2019,45-49,f,rural,650
r-hlybocki,BY-VI,2019,45-49,f,urban,752
r-hlybocki,BY-VI,2019,45-49,m,rural,624
r-hlybocki,BY-VI,2019,45-49,m,urban,753
r-hlybocki,BY-VI,2019,50-54,f,rural,658
r-hlybocki,BY-VI,2019,50-54,f,urban,672
r-hlybocki,BY-VI,2019,50-54,m,rural,736
r-hlybocki,BY-VI,2019,50-54,m,urban,734
r-hlybocki,BY-VI,2019,55-59,f,rural,753
r-hlybocki,BY-VI,2019,55-59,f,urban,728
r-hlybocki,BY-VI,2019,55-59,m,rural,748
r-hlybocki,BY-VI,2019,55-59,m,urban,667
r-hlybocki,BY-VI,2019,60-64,f,rural,696
r-hlybocki,BY-VI,2019,60-64,f,urban,807
r-hlybocki,BY-VI,2019,60-64,m,rural,692
r-hlybocki,BY-VI,2019,60-64,m,urban,586
r-hlybocki,BY-VI,2019,65-69,f,rural,596
r-hlybocki,BY-VI,2019,65-69,f,urban,688
r-hlybocki,BY-VI,2019,65-69,m,rural,433
r-hlybocki,BY-VI,2019,65-69,m,urban,440
r-hlybocki,BY-VI,2019,70-74,f,rural,568
r-hlybocki,BY-VI,2019,70-74,f,urban,496
r-hlybocki,BY-VI,2019,70-74,m,rural,312
r-hlybocki,BY-VI,2019,70-74,m,urban,284
r-hlybocki,BY-VI,2019,75-79,f,rural,558
r-hlybocki,BY-VI,2019,75-79,f,urban,331
r-hlybocki,BY-VI,2019,75-79,m,rural,198
r-hlybocki,BY-VI,2019,75-79,m,urban,145
r-hlybocki,BY-VI,2019,80 и старше,f,rural,934
r-hlybocki,BY-VI,2019,80 и старше,f,urban,511
r-hlybocki,BY-VI,2019,80 и старше,m,rural,277
r-hlybocki,BY-VI,2019,80 и старше,m,urban,144
r-lepielski,BY-VI,2019,0-4,f,rural,317
r-lepielski,BY-VI,2019,0-4,f,urban,463
r-lepielski,BY-VI,2019,0-4,m,rural,391
r-lepielski,BY-VI,2019,0-4,m,urban,472
r-lepielski,BY-VI,2019,5-9,f,rural,346
r-lepielski,BY-VI,2019,5-9,f,urban,558
r-lepielski,BY-VI,2019,5-9,m,rural,377
r-lepielski,BY-VI,2019,5-9,m,urban,586
r-lepielski,BY-VI,2019,10-14,f,rural,301
r-lepielski,BY-VI,2019,10-14,f,urban,500
r-lepielski,BY-VI,2019,10-14,m,rural,317
r-lepielski,BY-VI,2019,10-14,m,urban,560
r-lepielski,BY-VI,2019,15-19,f,rural,206
r-lepielski,BY-VI,2019,15-19,f,urban,353
r-lepielski,BY-VI,2019,15-19,m,rural,219
r-lepielski,BY-VI,2019,15-19,m,urban,707
r-lepielski,BY-VI,2019,20-24,f,rural,264
r-lepielski,BY-VI,2019,20-24,f,urban,265
r-lepielski,BY-VI,2019,20-24,m,rural,325
r-lepielski,BY-VI,2019,20-24,m,urban,701
r-lepielski,BY-VI,2019,25-29,f,rural,398
r-lepielski,BY-VI,2019,25-29,f,urban,505
r-lepielski,BY-VI,2019,25-29,m,rural,463
r-lepielski,BY-VI,2019,25-29,m,urban,508
r-lepielski,BY-VI,2019,30-34,f,rural,409
r-lepielski,BY-VI,2019,30-34,f,urban,683
r-lepielski,BY-VI,2019,30-34,m,rural,498
r-lepielski,BY-VI,2019,30-34,m,urban,667
r-lepielski,BY-VI,2019,35-39,f,rural,379
r-lepielski,BY-VI,2019,35-39,f,urban,626
r-lepielski,BY-VI,2019,35-39,m,rural,449
r-lepielski,BY-VI,2019,35-39,m,urban,634
r-lepielski,BY-VI,2019,40-44,f,rural,471
r-lepielski,BY-VI,2019,40-44,f,urban,620
r-lepielski,BY-VI,2019,40-44,m,rural,475
r-lepielski,BY-VI,2019,40-44,m,urban,568
r-lepielski,BY-VI,2019,45-49,f,rural,586
r-lepielski,BY-VI,2019,45-49,f,urban,589
r-lepielski,BY-VI,2019,45-49,m,rural,545
r-lepielski,BY-VI,2019,45-49,m,urban,506
r-lepielski,BY-VI,2019,50-54,f,rural,607
r-lepielski,BY-VI,2019,50-54,f,urban,634
r-lepielski,BY-VI,2019,50-54,m,rural,622
r-lepielski,BY-VI,2019,50-54,m,urban,525
r-lepielski,BY-VI,2019,55-59,f,rural,669
r-lepielski,BY-VI,2019,55-59,f,urban,737
r-lepielski,BY-VI,2019,55-59,m,rural,728
r-lepielski,BY-VI,2019,55-59,m,urban,571
r-lepielski,BY-VI,2019,60-64,f,rural,674
r-lepielski,BY-VI,2019,60-64,f,urban,798
r-lepielski,BY-VI,2019,60-64,m,rural,561
r-lepielski,BY-VI,2019,60-64,m,urban,603
r-lepielski,BY-VI,2019,65-69,f,rural,539
r-lepielski,BY-VI,2019,65-69,f,urban,593
r-lepielski,BY-VI,2019,65-69,m,rural,433
r-lepielski,BY-VI,2019,65-69,m,urban,376
r-lepielski,BY-VI,2019,70-74,f,rural,362
r-lepielski,BY-VI,2019,70-74,f,urban,403
r-lepielski,BY-VI,2019,70-74,m,rural,225
r-lepielski,BY-VI,2019,70-74,m,urban,233
r-lepielski,BY-VI,2019,75-79,f,rural,337
r-lepielski,BY-VI,2019,75-79,f,urban,249
r-lepielski,BY-VI,2019,75-79,m,rural,118
r-lepielski,BY-VI,2019,75-79,m,urban,97
r-lepielski,BY-VI,2019,80 и старше,f,rural,719
r-lepielski,BY-VI,2019,80 и старше,f,urban,487
r-lepielski,BY-VI,2019,80 и старше,m,rural,202
r-lepielski,BY-VI,2019,80 и старше,m,urban,140
r-loznienski,BY-VI,2019,0-4,f,rural,190
r-loznienski,BY-VI,2019,0-4,f,urban,166
r-loznienski,BY-VI,2019,0-4,m,rural,195
r-loznienski,BY-VI,2019,0-4,m,urban,154
r-loznienski,BY-VI,2019,5-9,f,rural,181
r-loznienski,BY-VI,2019,5-9,f,urban,203
r-loznienski,BY-VI,2019,5-9,m,rural,187
r-loznienski,BY-VI,2019,5-9,m,urban,218
r-loznienski,BY-VI,2019,10-14,f,rural,194
r-loznienski,BY-VI,2019,10-14,f,urban,179
r-loznienski,BY-VI,2019,10-14,m,rural,185
r-loznienski,BY-VI,2019,10-14,m,urban,210
r-loznienski,BY-VI,2019,15-19,f,rural,139
r-loznienski,BY-VI,2019,15-19,f,urban,128
r-loznienski,BY-VI,2019,15-19,m,rural,137
r-loznienski,BY-VI,2019,15-19,m,urban,127
r-loznienski,BY-VI,2019,20-24,f,rural,195
r-loznienski,BY-VI,2019,20-24,f,urban,117
r-loznienski,BY-VI,2019,20-24,m,rural,225
r-loznienski,BY-VI,2019,20-24,m,urban,126
r-loznienski,BY-VI,2019,25-29,f,rural,211
r-loznienski,BY-VI,2019,25-29,f,urban,191
r-loznienski,BY-VI,2019,25-29,m,rural,311
r-loznienski,BY-VI,2019,25-29,m,urban,192
r-loznienski,BY-VI,2019,30-34,f,rural,275
r-loznienski,BY-VI,2019,30-34,f,urban,271
r-loznienski,BY-VI,2019,30-34,m,rural,368
r-loznienski,BY-VI,2019,30-34,m,urban,219
r-loznienski,BY-VI,2019,35-39,f,rural,205
r-loznienski,BY-VI,2019,35-39,f,urban,263
r-loznienski,BY-VI,2019,35-39,m,rural,312
r-loznienski,BY-VI,2019,35-39,m,urban,246
r-loznienski,BY-VI,2019,40-44,f,rural,293
r-loznienski,BY-VI,2019,40-44,f,urban,275
r-loznienski,BY-VI,2019,40-44,m,rural,299
r-loznienski,BY-VI,2019,40-44,m,urban,245
r-loznienski,BY-VI,2019,45-49,f,rural,305
r-loznienski,BY-VI,2019,45-49,f,urban,255
r-loznienski,BY-VI,2019,45-49,m,rural,331
r-loznienski,BY-VI,2019,45-49,m,urban,224
r-loznienski,BY-VI,2019,50-54,f,rural,393
r-loznienski,BY-VI,2019,50-54,f,urban,267
r-loznienski,BY-VI,2019,50-54,m,rural,358
r-loznienski,BY-VI,2019,50-54,m,urban,219
r-loznienski,BY-VI,2019,55-59,f,rural,435
r-loznienski,BY-VI,2019,55-59,f,urban,318
r-loznienski,BY-VI,2019,55-59,m,rural,493
r-loznienski,BY-VI,2019,55-59,m,urban,235
r-loznienski,BY-VI,2019,60-64,f,rural,453
r-loznienski,BY-VI,2019,60-64,f,urban,329
r-loznienski,BY-VI,2019,60-64,m,rural,475
r-loznienski,BY-VI,2019,60-64,m,urban,214
r-loznienski,BY-VI,2019,65-69,f,rural,359
r-loznienski,BY-VI,2019,65-69,f,urban,304
r-loznienski,BY-VI,2019,65-69,m,rural,272
r-loznienski,BY-VI,2019,65-69,m,urban,187
r-loznienski,BY-VI,2019,70-74,f,rural,247
r-loznienski,BY-VI,2019,70-74,f,urban,174
r-loznienski,BY-VI,2019,70-74,m,rural,159
r-loznienski,BY-VI,2019,70-74,m,urban,91
r-loznienski,BY-VI,2019,75-79,f,rural,234
r-loznienski,BY-VI,2019,75-79,f,urban,108
r-loznienski,BY-VI,2019,75-79,m,rural,78
r-loznienski,BY-VI,2019,75-79,m,urban,55
r-loznienski,BY-VI,2019,80 и старше,f,rural,590
r-loznienski,BY-VI,2019,80 и старше,f,urban,180
r-loznienski,BY-VI,2019,80 и старше,m,rural,154
r-loznienski,BY-VI,2019,Возраст не определен,m,rural,0
r-loznienski,BY-VI,2019,80 и старше,m,urban,55
r-mijorski,BY-VI,2019,0-4,f,rural,195
r-mijorski,BY-VI,2019,0-4,f,urban,215
r-mijorski,BY-VI,2019,0-4,m,rural,221
r-mijorski,BY-VI,2019,0-4,m,urban,228
r-mijorski,BY-VI,2019,5-9,f,rural,210
r-mijorski,BY-VI,2019,5-9,f,urban,266
r-mijorski,BY-VI,2019,5-9,m,rural,198
r-mijorski,BY-VI,2019,5-9,m,urban,284
r-mijorski,BY-VI,2019,10-14,f,rural,201
r-mijorski,BY-VI,2019,10-14,f,urban,283
r-mijorski,BY-VI,2019,10-14,m,rural,220
r-mijorski,BY-VI,2019,10-14,m,urban,232
r-mijorski,BY-VI,2019,15-19,f,rural,121
r-mijorski,BY-VI,2019,15-19,f,urban,143
r-mijorski,BY-VI,2019,15-19,m,rural,177
r-mijorski,BY-VI,2019,15-19,m,urban,164
r-mijorski,BY-VI,2019,20-24,f,rural,168
r-mijorski,BY-VI,2019,20-24,f,urban,168
r-mijorski,BY-VI,2019,20-24,m,rural,211
r-mijorski,BY-VI,2019,20-24,m,urban,163
r-mijorski,BY-VI,2019,25-29,f,rural,209
r-mijorski,BY-VI,2019,25-29,f,urban,250
r-mijorski,BY-VI,2019,25-29,m,rural,284
r-mijorski,BY-VI,2019,25-29,m,urban,265
r-mijorski,BY-VI,2019,30-34,f,rural,213
r-mijorski,BY-VI,2019,30-34,f,urban,321
r-mijorski,BY-VI,2019,30-34,m,rural,285
r-mijorski,BY-VI,2019,30-34,m,urban,338
r-mijorski,BY-VI,2019,35-39,f,rural,188
r-mijorski,BY-VI,2019,35-39,f,urban,338
r-mijorski,BY-VI,2019,35-39,m,rural,228
r-mijorski,BY-VI,2019,35-39,m,urban,306
r-mijorski,BY-VI,2019,40-44,f,rural,316
r-mijorski,BY-VI,2019,40-44,f,urban,339
r-mijorski,BY-VI,2019,40-44,m,rural,313
r-mijorski,BY-VI,2019,40-44,m,urban,322
r-mijorski,BY-VI,2019,45-49,f,rural,421
r-mijorski,BY-VI,2019,45-49,f,urban,412
r-mijorski,BY-VI,2019,45-49,m,rural,447
r-mijorski,BY-VI,2019,45-49,m,urban,346
r-mijorski,BY-VI,2019,50-54,f,rural,470
r-mijorski,BY-VI,2019,50-54,f,urban,362
r-mijorski,BY-VI,2019,50-54,m,rural,452
r-mijorski,BY-VI,2019,50-54,m,urban,364
