scenario,city_id,epoch,seed_found,footprint_cells,built_dyn_m2,perimeter_edges,merged_with
t05_c0,c-zhytkavichy,1995,1,711,1396614.0,464,
t05_c0,c-ashmiany,2000,1,569,1273209.0,418,
t05_c0,c-asipovichy,2000,1,1300,3160289.0,758,
t05_c0,c-astraviec,2000,1,425,809136.0,376,
t05_c0,c-babrujsk,2000,1,4524,12600445.0,1992,
t05_c0,c-baran,2000,1,198,414429.0,198,
t05_c0,c-baranavichy,2000,1,3849,10762101.0,1758,
t05_c0,c-barysau,2000,1,2598,7135902.0,1206,
t05_c0,c-bialynichy,2000,1,490,892601.0,318,
t05_c0,c-biaroza,2000,1,752,1757422.0,448,
t05_c0,c-biarozauka,2000,1,358,797748.0,242,
t05_c0,c-bielaaziorsk,2000,1,544,983554.0,554,
t05_c0,c-bierazino,2000,1,669,1404490.0,472,
t05_c0,c-braslau,2000,1,399,814666.0,348,
t05_c0,c-brest,2000,1,4713,12777658.0,2506,
t05_c0,c-bychau,2000,1,871,1734324.0,616,
t05_c0,c-chashniki,2000,1,344,629279.0,252,
t05_c0,c-chavusy,2000,1,342,668293.0,280,
t05_c0,c-chervien,2000,1,479,818905.0,430,
t05_c0,c-chojniki,2000,1,377,691676.0,368,
t05_c0,c-dobrush,2000,1,548,1134367.0,390,
t05_c0,c-drahichyn,2000,1,701,1433384.0,428,
t05_c0,c-dziarzhynsk,2000,1,729,1640761.0,464,
t05_c0,c-fanipal,2000,1,424,911801.0,412,
t05_c0,c-hancavichy,2000,1,684,1401396.0,542,
t05_c0,c-haradok,2000,1,176,320896.0,148,
t05_c0,c-hlybokaje,2000,1,942,2268050.0,586,
t05_c0,c-homiel,2000,1,6854,19189002.0,2636,
t05_c0,c-horki,2000,1,942,2022977.0,696,
t05_c0,c-hrodna,2000,1,3914,10591507.0,2220,
t05_c0,c-ivacevichy,2000,1,868,1899144.0,646,
t05_c0,c-ivanava,2000,1,852,1764579.0,582,
t05_c0,c-jelsk,2000,1,508,815154.0,514,
t05_c0,c-kalinkavichy,2000,1,1355,3516754.0,594,
t05_c0,c-kapyl,2000,1,454,922625.0,308,
t05_c0,c-kasciukovichy,2000,1,378,871207.0,200,
t05_c0,c-kleck,2000,1,393,966126.0,194,
t05_c0,c-klimavichy,2000,1,926,1905062.0,712,
t05_c0,c-kobryn,2000,1,903,2185398.0,524,
t05_c0,c-krychau,2000,1,720,1854024.0,414,
t05_c0,c-lachavichy,2000,1,339,725488.0,188,
t05_c0,c-lahojsk,2000,1,386,737787.0,294,
t05_c0,c-lelchycy,2000,1,611,1214173.0,422,
t05_c0,c-lepiel,2000,1,830,1886435.0,608,
t05_c0,c-lida,2000,1,1691,4365957.0,910,
t05_c0,c-luban,2000,1,482,877904.0,342,
t05_c0,c-luniniec,2000,1,929,2102712.0,528,
t05_c0,c-machulishchy,2000,1,239,423038.0,310,
t05_c0,c-mahilou,2000,1,3822,9646491.0,2344,
t05_c0,c-maladziechna,2000,1,2520,6445421.0,1346,
t05_c0,c-malaryta,2000,1,472,974547.0,288,
t05_c0,c-marjina-horka,2000,1,727,1415116.0,580,
t05_c0,c-masty,2000,1,161,310764.0,152,
t05_c0,c-mazyr,2000,1,1988,4426017.0,1662,
t05_c0,c-mikashevichy,2000,1,474,933683.0,380,
t05_c0,c-minsk,2000,1,16306,43267618.0,7734,
t05_c0,c-mscislau,2000,1,599,1232757.0,448,
t05_c0,c-naroula,2000,1,265,449568.0,210,
t05_c0,c-navahrudak,2000,1,954,2244785.0,616,
t05_c0,c-navapolack,2000,1,597,1201424.0,478,
t05_c0,c-niasvizh,2000,1,544,1188993.0,400,
t05_c0,c-novalukoml,2000,1,201,417435.0,172,
t05_c0,c-orsha,2000,1,2661,6839392.0,1314,
t05_c0,c-pastavy,2000,1,871,1849091.0,686,
t05_c0,c-pietrykau,2000,1,473,1077492.0,272,
t05_c0,c-pinsk,2000,1,2772,7468056.0,1122,
t05_c0,c-polack,2000,1,2070,4483661.0,1448,
t05_c0,c-pruzhany,2000,1,714,1642613.0,382,
t05_c0,c-rahachou,2000,1,788,2167580.0,322,
t05_c0,c-rechyca,2000,1,2458,6513005.0,1212,
t05_c0,c-salihorsk,2000,1,833,1924080.0,516,
t05_c0,c-shchuchyn,2000,1,294,618955.0,176,
t05_c0,c-shklou,2000,1,592,1379985.0,336,
t05_c0,c-skidziel,2000,1,272,474981.0,254,
t05_c0,c-slonim,2000,1,1308,2999019.0,990,
t05_c0,c-sluck,2000,1,1793,4281481.0,1132,
t05_c0,c-smalavichy,2000,1,641,1315245.0,434,
t05_c0,c-smarhon,2000,1,955,1885648.0,764,
t05_c0,c-staryja-darohi,2000,1,381,896014.0,214,
t05_c0,c-stolin,2000,1,753,1611887.0,546,
t05_c0,c-stoubcy,2000,1,642,1509256.0,384,
t05_c0,c-svietlahorsk,2000,1,1723,4174935.0,1358,
t05_c0,c-talachyn,2000,1,473,867170.0,350,
t05_c0,c-uzda,2000,1,338,614793.0,276,
t05_c0,c-valozhyn,2000,1,452,806911.0,458,
t05_c0,c-vasilevichy,2000,1,336,477230.0,374,
t05_c0,c-vaukavysk,2000,1,1378,3265948.0,910,
t05_c0,c-viciebsk,2000,1,1906,4984885.0,990,
t05_c0,c-vietka,2000,1,445,936027.0,298,
t05_c0,c-vilejka,2000,1,910,1987393.0,630,
t05_c0,c-zaslauje,2000,1,313,843110.0,198,
t05_c0,c-zhabinka,2000,1,573,1187740.0,540,
t05_c0,c-zhlobin,2000,1,2044,5555765.0,1028,
t05_c0,c-zhodzina,2000,1,1059,2685856.0,710,
t05_c0,c-zhytkavichy,2000,1,768,1635412.0,452,
t05_c0,c-ashmiany,2005,1,700,1572714.0,494,
t05_c0,c-asipovichy,2005,1,1362,3342820.0,778,
t05_c0,c-astraviec,2005,1,460,905111.0,388,
t05_c0,c-babrujsk,2005,1,4691,13098903.0,2028,
t05_c0,c-baran,2005,1,216,448356.0,194,
t05_c0,c-baranavichy,2005,1,4163,11560129.0,1834,
t05_c0,c-barysau,2005,1,2725,7431150.0,1276,
t05_c0,c-bialynichy,2005,1,504,935615.0,304,
t05_c0,c-biaroza,2005,1,855,1991503.0,460,
t05_c0,c-biarozauka,2005,1,366,832433.0,228,
t05_c0,c-bielaaziorsk,2005,1,571,1051966.0,548,
t05_c0,c-bierazino,2005,1,687,1472178.0,462,
t05_c0,c-braslau,2005,1,419,880560.0,326,
t05_c0,c-brest,2005,1,5097,13766938.0,2500,
t05_c0,c-bychau,2005,1,904,1821207.0,604,
t05_c0,c-chashniki,2005,1,359,679968.0,226,
t05_c0,c-chavusy,2005,1,352,697959.0,252,
t05_c0,c-chervien,2005,1,529,945928.0,366,
t05_c0,c-chojniki,2005,1,387,725199.0,360,
t05_c0,c-dobrush,2005,1,567,1194913.0,350,
t05_c0,c-drahichyn,2005,1,754,1551891.0,446,
t05_c0,c-dziarzhynsk,2005,1,911,1984632.0,514,
t05_c0,c-fanipal,2005,1,498,1056842.0,416,
t05_c0,c-hancavichy,2005,1,723,1519795.0,514,
t05_c0,c-haradok,2005,1,177,329616.0,150,
t05_c0,c-hlybokaje,2005,1,979,2372245.0,608,
t05_c0,c-homiel,2005,1,7041,19806794.0,2580,
t05_c0,c-horki,2005,1,1022,2207707.0,754,
t05_c0,c-hrodna,2005,1,4697,12127727.0,2806,
t05_c0,c-ivacevichy,2005,1,962,2109377.0,664,
t05_c0,c-ivanava,2005,1,909,1909336.0,558,
t05_c0,c-jelsk,2005,1,546,896836.0,488,
t05_c0,c-kalinkavichy,2005,1,1425,3698805.0,670,
t05_c0,c-kapyl,2005,1,488,1006319.0,324,
t05_c0,c-kasciukovichy,2005,1,389,921503.0,192,
t05_c0,c-kleck,2005,1,566,1377390.0,348,
t05_c0,c-klimavichy,2005,1,950,1983605.0,696,
t05_c0,c-kobryn,2005,1,1195,2847828.0,702,
t05_c0,c-krychau,2005,1,736,1886917.0,394,
t05_c0,c-lachavichy,2005,1,351,778580.0,178,
t05_c0,c-lahojsk,2005,1,439,846557.0,334,
t05_c0,c-lelchycy,2005,1,700,1451454.0,344,
t05_c0,c-lepiel,2005,1,878,2008492.0,622,
t05_c0,c-lida,2005,1,1788,4648632.0,928,
t05_c0,c-luban,2005,1,528,1008651.0,344,
t05_c0,c-luniniec,2005,1,1000,2299302.0,488,
t05_c0,c-machulishchy,2005,1,286,497694.0,352,
t05_c0,c-mahilou,2005,1,4046,10198484.0,2360,
t05_c0,c-maladziechna,2005,1,2766,6918940.0,1572,
t05_c0,c-malaryta,2005,1,507,1075635.0,294,
t05_c0,c-marjina-horka,2005,1,949,1837346.0,770,
t05_c0,c-masty,2005,1,178,354228.0,136,
t05_c0,c-mazyr,2005,1,2245,4951993.0,1784,
t05_c0,c-mikashevichy,2005,1,505,1056194.0,354,
t05_c0,c-minsk,2005,1,19706,49987071.0,9920,
t05_c0,c-mscislau,2005,1,625,1292876.0,462,
t05_c0,c-naroula,2005,1,268,459611.0,206,
t05_c0,c-navahrudak,2005,1,1039,2466006.0,636,
t05_c0,c-navapolack,2005,1,669,1335873.0,546,
t05_c0,c-niasvizh,2005,1,626,1371200.0,412,
t05_c0,c-novalukoml,2005,1,213,452019.0,160,
t05_c0,c-orsha,2005,1,2774,7147686.0,1352,
t05_c0,c-pastavy,2005,1,887,1907746.0,664,
t05_c0,c-pietrykau,2005,1,499,1151851.0,246,
t05_c0,c-pinsk,2005,1,3593,9171213.0,1644,
t05_c0,c-polack,2005,1,2122,4610197.0,1436,
t05_c0,c-pruzhany,2005,1,830,1876313.0,466,
t05_c0,c-rahachou,2005,1,800,2214479.0,330,
t05_c0,c-rechyca,2005,1,2542,6798587.0,1130,
t05_c0,c-salihorsk,2005,1,938,2182740.0,516,
t05_c0,c-shchuchyn,2005,1,319,690343.0,196,
t05_c0,c-shklou,2005,1,704,1580150.0,526,
t05_c0,c-skidziel,2005,1,309,558079.0,226,
t05_c0,c-slonim,2005,1,1377,3226343.0,978,
t05_c0,c-sluck,2005,1,1886,4554017.0,1098,
t05_c0,c-smalavichy,2005,1,686,1469515.0,406,
t05_c0,c-smarhon,2005,1,1047,2091777.0,726,
t05_c0,c-staryja-darohi,2005,1,403,960326.0,230,
t05_c0,c-stolin,2005,1,833,1765557.0,570,
t05_c0,c-stoubcy,2005,1,788,1886295.0,514,
t05_c0,c-svietlahorsk,2005,1,1798,4391205.0,1314,
t05_c0,c-talachyn,2005,1,512,952468.0,356,
t05_c0,c-uzda,2005,1,402,768524.0,292,
t05_c0,c-valozhyn,2005,1,508,917606.0,472,
t05_c0,c-vasilevichy,2005,1,350,510152.0,370,
t05_c0,c-vaukavysk,2005,1,1467,3497553.0,938,
t05_c0,c-viciebsk,2005,1,1978,5131842.0,1052,
t05_c0,c-vietka,2005,1,450,963896.0,290,
t05_c0,c-vilejka,2005,1,943,2053693.0,590,
t05_c0,c-zaslauje,2005,1,352,913543.0,244,
t05_c0,c-zhabinka,2005,1,614,1276238.0,534,
t05_c0,c-zhlobin,2005,1,2302,6136888.0,1194,
t05_c0,c-zhodzina,2005,1,1151,2911629.0,798,
t05_c0,c-zhytkavichy,2005,1,793,1723770.0,426,
t05_c0,c-ashmiany,2010,1,728,1688494.0,508,
t05_c0,c-asipovichy,2010,1,1390,3497293.0,744,
t05_c0,c-astraviec,2010,1,485,1006034.0,366,
t05_c0,c-babrujsk,2010,1,4756,13450765.0,1994,
t05_c0,c-baran,2010,1,229,487119.0,192,
t05_c0,c-baranavichy,2010,1,4290,12251826.0,1704,
t05_c0,c-barysau,2010,1,2763,7610712.0,1230,
t05_c0,c-bialynichy,2010,1,513,977076.0,288,
t05_c0,c-biaroza,2010,1,927,2251952.0,478,
t05_c0,c-biarozauka,2010,1,376,869960.0,220,
t05_c0,c-bielaaziorsk,2010,1,585,1112738.0,536,
t05_c0,c-bierazino,2010,1,701,1540904.0,450,
t05_c0,c-braslau,2010,1,435,948491.0,310,
t05_c0,c-brest,2010,1,5239,14725938.0,2320,
t05_c0,c-bychau,2010,1,925,1902254.0,562,
t05_c0,c-chashniki,2010,1,401,772588.0,256,
t05_c0,c-chavusy,2010,1,365,730713.0,230,
t05_c0,c-chervien,2010,1,617,1164785.0,430,
t05_c0,c-chojniki,2010,1,418,832866.0,300,
t05_c0,c-dobrush,2010,1,575,1253055.0,352,
t05_c0,c-drahichyn,2010,1,795,1676271.0,462,
t05_c0,c-dziarzhynsk,2010,1,945,2254511.0,460,
t05_c0,c-fanipal,2010,1,522,1189412.0,394,
t05_c0,c-hancavichy,2010,1,750,1643565.0,458,
t05_c0,c-haradok,2010,1,191,347560.0,176,
t05_c0,c-hlybokaje,2010,1,1014,2484127.0,604,
t05_c0,c-homiel,2010,1,7139,20390311.0,2516,
t05_c0,c-horki,2010,1,1042,2310599.0,726,
t05_c0,c-hrodna,2010,1,5499,14681250.0,3066,
t05_c0,c-ivacevichy,2010,1,1026,2315391.0,674,
t05_c0,c-ivanava,2010,1,1143,2304791.0,754,
t05_c0,c-jelsk,2010,1,580,984370.0,452,
t05_c0,c-kalinkavichy,2010,1,1473,3888394.0,608,
t05_c0,c-kapyl,2010,1,502,1079361.0,306,
t05_c0,c-kasciukovichy,2010,1,393,969949.0,184,
t05_c0,c-kleck,2010,1,622,1513002.0,398,
t05_c0,c-klimavichy,2010,1,970,2069135.0,686,
t05_c0,c-kobryn,2010,1,2292,5598639.0,1262,
t05_c0,c-krychau,2010,1,1419,3419627.0,796,
t05_c0,c-lachavichy,2010,1,361,832894.0,178,
t05_c0,c-lahojsk,2010,1,461,940875.0,344,
t05_c0,c-lelchycy,2010,1,734,1687083.0,312,
t05_c0,c-lepiel,2010,1,901,2111287.0,620,
t05_c0,c-lida,2010,1,1834,4916110.0,888,
t05_c0,c-luban,2010,1,548,1094787.0,298,
t05_c0,c-luniniec,2010,1,1059,2525750.0,496,
t05_c0,c-machulishchy,2010,1,318,567563.0,352,
t05_c0,c-mahilou,2010,1,4191,10713520.0,2290,
t05_c0,c-maladziechna,2010,1,2861,7262085.0,1478,
t05_c0,c-malaryta,2010,1,530,1179258.0,272,
t05_c0,c-marjina-horka,2010,1,1037,2067171.0,810,
t05_c0,c-masty,2010,1,179,392054.0,138,
t05_c0,c-mazyr,2010,1,2317,5271428.0,1682,
t05_c0,c-mikashevichy,2010,1,556,1248353.0,384,
t05_c0,c-minsk,2010,1,21718,56434061.0,10368,
t05_c0,c-mscislau,2010,1,638,1345524.0,454,
t05_c0,c-naroula,2010,1,269,468815.0,206,
t05_c0,c-navahrudak,2010,1,1080,2677239.0,618,
t05_c0,c-navapolack,2010,1,712,1442633.0,552,
t05_c0,c-niasvizh,2010,1,661,1549886.0,388,
t05_c0,c-novalukoml,2010,1,302,609078.0,256,
t05_c0,c-orsha,2010,1,3053,7802241.0,1608,
t05_c0,c-pastavy,2010,1,896,1964801.0,660,
t05_c0,c-pietrykau,2010,1,566,1320382.0,282,
t05_c0,c-pinsk,2010,1,3702,9829475.0,1486,
t05_c0,c-polack,2010,1,2242,4884283.0,1556,
t05_c0,c-pruzhany,2010,1,868,2037840.0,408,
t05_c0,c-rahachou,2010,1,811,2264271.0,324,
t05_c0,c-rechyca,2010,1,2587,7077737.0,1078,
t05_c0,c-salihorsk,2010,1,1173,2685679.0,624,
t05_c0,c-shchuchyn,2010,1,326,753464.0,184,
t05_c0,c-shklou,2010,1,721,1644057.0,526,
t05_c0,c-skidziel,2010,1,355,667828.0,264,
t05_c0,c-slonim,2010,1,1433,3467542.0,928,
t05_c0,c-sluck,2010,1,1928,4809496.0,1056,
t05_c0,c-smalavichy,2010,1,781,1708978.0,454,
t05_c0,c-smarhon,2010,1,1076,2284178.0,702,
t05_c0,c-staryja-darohi,2010,1,440,1064565.0,248,
t05_c0,c-stolin,2010,1,883,1927744.0,578,
t05_c0,c-stoubcy,2010,1,816,2025696.0,506,
t05_c0,c-svietlahorsk,2010,1,1871,4642416.0,1314,
t05_c0,c-talachyn,2010,1,533,1033648.0,344,
t05_c0,c-uzda,2010,1,416,888640.0,262,
t05_c0,c-valozhyn,2010,1,566,1070277.0,460,
t05_c0,c-vasilevichy,2010,1,354,538792.0,362,
t05_c0,c-vaukavysk,2010,1,1567,3842441.0,968,
t05_c0,c-viciebsk,2010,1,2026,5267303.0,1042,
t05_c0,c-vietka,2010,1,455,992523.0,280,
t05_c0,c-vilejka,2010,1,953,2112574.0,588,
t05_c0,c-zaslauje,2010,1,467,1140919.0,354,
t05_c0,c-zhabinka,2010,1,642,1365194.0,516,
t05_c0,c-zhlobin,2010,1,2375,6461748.0,1132,
t05_c0,c-zhodzina,2010,1,1196,3121824.0,772,
t05_c0,c-zhytkavichy,2010,1,828,1855102.0,458,
t05_c0,c-ashmiany,2015,1,745,1784633.0,496,
t05_c0,c-asipovichy,2015,1,1412,3636805.0,730,
t05_c0,c-astraviec,2015,1,508,1111345.0,372,
t05_c0,c-babrujsk,2015,1,4834,13807236.0,1922,
t05_c0,c-baran,2015,1,238,520072.0,188,
t05_c0,c-baranavichy,2015,1,4397,12951542.0,1618,
t05_c0,c-barysau,2015,1,2899,7908732.0,1318,
t05_c0,c-bialynichy,2015,1,522,1017680.0,286,
t05_c0,c-biaroza,2015,1,960,2462817.0,432,
t05_c0,c-biarozauka,2015,1,380,901763.0,216,
t05_c0,c-bielaaziorsk,2015,1,597,1171343.0,540,
t05_c0,c-bierazino,2015,1,709,1604508.0,430,
t05_c0,c-braslau,2015,1,446,1008476.0,312,
t05_c0,c-brest,2015,1,5571,16062354.0,2432,
t05_c0,c-bychau,2015,1,945,1986345.0,536,
t05_c0,c-chashniki,2015,1,406,815873.0,248,
t05_c0,c-chavusy,2015,1,373,761012.0,220,
t05_c0,c-chervien,2015,1,645,1281469.0,392,
t05_c0,c-chojniki,2015,1,424,886412.0,294,
t05_c0,c-dobrush,2015,1,586,1319922.0,344,
t05_c0,c-drahichyn,2015,1,813,1780706.0,448,
t05_c0,c-dziarzhynsk,2015,1,973,2502757.0,430,
t05_c0,c-fanipal,2015,1,560,1353797.0,398,
t05_c0,c-hancavichy,2015,1,771,1772007.0,416,
t05_c0,c-haradok,2015,1,203,365782.0,174,
t05_c0,c-hlybokaje,2015,1,1034,2580026.0,596,
t05_c0,c-homiel,2015,1,7225,20948395.0,2398,
t05_c0,c-horki,2015,1,1070,2424940.0,706,
t05_c0,c-hrodna,2015,1,6042,16318571.0,3278,
t05_c0,c-ivacevichy,2015,1,1076,2513910.0,650,
t05_c0,c-ivanava,2015,1,1167,2452878.0,730,
t05_c0,c-jelsk,2015,1,596,1062017.0,422,
t05_c0,c-kalinkavichy,2015,1,1498,4054794.0,584,
t05_c0,c-kapyl,2015,1,510,1142981.0,296,
t05_c0,c-kasciukovichy,2015,1,396,1020398.0,182,
t05_c0,c-kleck,2015,1,649,1619898.0,366,
t05_c0,c-klimavichy,2015,1,992,2148962.0,666,
t05_c0,c-kobryn,2015,1,2367,6045982.0,1152,
t05_c0,c-krychau,2015,1,1441,3507774.0,772,
t05_c0,c-lachavichy,2015,1,375,882831.0,168,
t05_c0,c-lahojsk,2015,1,499,1048047.0,356,
t05_c0,c-lelchycy,2015,1,752,1896192.0,286,
t05_c0,c-lepiel,2015,1,920,2200864.0,604,
t05_c0,c-lida,2015,1,1861,5146333.0,862,
t05_c0,c-luban,2015,1,560,1178265.0,296,
t05_c0,c-luniniec,2015,1,1083,2714517.0,480,
t05_c0,c-machulishchy,2015,1,336,628000.0,334,
t05_c0,c-mahilou,2015,1,4309,11234384.0,2160,
t05_c0,c-maladziechna,2015,1,2912,7571769.0,1412,
t05_c0,c-malaryta,2015,1,545,1276066.0,262,
t05_c0,c-marjina-horka,2015,1,1077,2243959.0,762,
t05_c0,c-masty,2015,1,183,426465.0,134,
t05_c0,c-mazyr,2015,1,2391,5596792.0,1610,
t05_c0,c-mikashevichy,2015,1,570,1378765.0,364,
t05_c0,c-minsk,2015,1,22509,60446766.0,9818,
t05_c0,c-mscislau,2015,1,655,1404867.0,434,
t05_c0,c-naroula,2015,1,270,478810.0,206,
t05_c0,c-navahrudak,2015,1,1108,2860631.0,600,
t05_c0,c-navapolack,2015,1,737,1540397.0,556,
t05_c0,c-niasvizh,2015,1,693,1722763.0,354,
t05_c0,c-novalukoml,2015,1,312,644241.0,252,
t05_c0,c-orsha,2015,1,3158,8183809.0,1638,
t05_c0,c-pastavy,2015,1,905,2019862.0,642,
t05_c0,c-pietrykau,2015,1,575,1387481.0,280,
t05_c0,c-pinsk,2015,1,3875,10595585.0,1464,
t05_c0,c-polack,2015,1,2287,5029256.0,1556,
t05_c0,c-pruzhany,2015,1,890,2181739.0,386,
t05_c0,c-rahachou,2015,1,823,2317973.0,326,
t05_c0,c-rechyca,2015,1,2652,7397504.0,1080,
t05_c0,c-salihorsk,2015,1,1235,3004496.0,570,
t05_c0,c-shchuchyn,2015,1,336,813473.0,174,
t05_c0,c-shklou,2015,1,737,1703974.0,524,
t05_c0,c-skidziel,2015,1,374,748827.0,266,
t05_c0,c-slonim,2015,1,1459,3671660.0,916,
t05_c0,c-sluck,2015,1,1964,5041731.0,1020,
t05_c0,c-smalavichy,2015,1,805,1870906.0,410,
t05_c0,c-smarhon,2015,1,1099,2467777.0,656,
t05_c0,c-staryja-darohi,2015,1,450,1123310.0,248,
t05_c0,c-stolin,2015,1,906,2097399.0,554,
t05_c0,c-stoubcy,2015,1,840,2170747.0,504,
t05_c0,c-svietlahorsk,2015,1,1916,4869255.0,1276,
t05_c0,c-talachyn,2015,1,547,1111865.0,328,
t05_c0,c-uzda,2015,1,443,1025494.0,248,
t05_c0,c-valozhyn,2015,1,590,1163750.0,448,
t05_c0,c-vasilevichy,2015,1,363,568830.0,354,
t05_c0,c-vaukavysk,2015,1,1614,4073504.0,970,
t05_c0,c-viciebsk,2015,1,2123,5461863.0,1118,
t05_c0,c-vietka,2015,1,460,1028451.0,278,
t05_c0,c-vilejka,2015,1,1000,2229420.0,614,
t05_c0,c-zaslauje,2015,1,746,1787597.0,570,
t05_c0,c-zhabinka,2015,1,659,1445113.0,486,
t05_c0,c-zhlobin,2015,1,2431,6760975.0,1112,
t05_c0,c-zhodzina,2015,1,1229,3308419.0,710,
t05_c0,c-zhytkavichy,2015,1,842,1946213.0,440,
t05_c0,c-ashmiany,2020,1,753,1813546.0,484,
t05_c0,c-asipovichy,2020,1,1426,3709046.0,702,
t05_c0,c-astraviec,2020,1,535,1253295.0,388,
t05_c0,c-babrujsk,2020,1,4929,14127946.0,1954,
t05_c0,c-baran,2020,1,242,538313.0,200,
t05_c0,c-baranavichy,2020,1,4454,13511025.0,1522,
t05_c0,c-barysau,2020,1,2931,8058240.0,1308,
t05_c0,c-bialynichy,2020,1,529,1050219.0,282,
t05_c0,c-biaroza,2020,1,975,2567164.0,412,
t05_c0,c-biarozauka,2020,1,382,918355.0,214,
t05_c0,c-bielaaziorsk,2020,1,608,1215304.0,530,
t05_c0,c-bierazino,2020,1,714,1654220.0,428,
t05_c0,c-braslau,2020,1,452,1038401.0,316,
t05_c0,c-brest,2020,1,5624,16409267.0,2368,
t05_c0,c-bychau,2020,1,959,2075090.0,522,
t05_c0,c-chashniki,2020,1,409,825141.0,248,
t05_c0,c-chavusy,2020,1,378,786927.0,204,
t05_c0,c-chervien,2020,1,655,1319601.0,378,
t05_c0,c-chojniki,2020,1,430,934160.0,292,
t05_c0,c-dobrush,2020,1,594,1413848.0,320,
t05_c0,c-drahichyn,2020,1,831,1827904.0,424,
t05_c0,c-dziarzhynsk,2020,1,989,2622408.0,398,
t05_c0,c-fanipal,2020,1,569,1440754.0,384,
t05_c0,c-hancavichy,2020,1,776,1899048.0,410,
t05_c0,c-haradok,2020,1,204,368914.0,170,
t05_c0,c-hlybokaje,2020,1,1045,2631057.0,600,
t05_c0,c-homiel,2020,1,7345,21507185.0,2380,
t05_c0,c-horki,2020,1,1199,2842718.0,780,
t05_c0,c-hrodna,2020,1,6275,17436324.0,3220,
t05_c0,c-ivacevichy,2020,1,1100,2660101.0,614,
t05_c0,c-ivanava,2020,1,1189,2545035.0,710,
t05_c0,c-jelsk,2020,1,606,1120508.0,410,
t05_c0,c-kalinkavichy,2020,1,1514,4139107.0,560,
t05_c0,c-kapyl,2020,1,521,1170961.0,296,
t05_c0,c-kasciukovichy,2020,1,404,1082828.0,176,
t05_c0,c-kleck,2020,1,667,1722420.0,354,
t05_c0,c-klimavichy,2020,1,1005,2199777.0,656,
t05_c0,c-kobryn,2020,1,2411,6263932.0,1126,
t05_c0,c-krychau,2020,1,1456,3609318.0,766,
t05_c0,c-lachavichy,2020,1,381,895402.0,168,
t05_c0,c-lahojsk,2020,1,515,1103971.0,346,
t05_c0,c-lelchycy,2020,1,766,2033323.0,262,
t05_c0,c-lepiel,2020,1,927,2231260.0,598,
t05_c0,c-lida,2020,1,1955,5429977.0,930,
t05_c0,c-luban,2020,1,565,1247470.0,288,
t05_c0,c-luniniec,2020,1,1095,2866239.0,456,
t05_c0,c-machulishchy,2020,1,351,680131.0,308,
t05_c0,c-mahilou,2020,1,4975,12806946.0,2504,
t05_c0,c-maladziechna,2020,1,2942,7750917.0,1356,
t05_c0,c-malaryta,2020,1,552,1338481.0,256,
t05_c0,c-marjina-horka,2020,1,1109,2326202.0,750,
t05_c0,c-masty,2020,1,187,441558.0,132,
t05_c0,c-mazyr,2020,1,2448,5912579.0,1540,
t05_c0,c-mikashevichy,2020,1,590,1526590.0,356,
t05_c0,c-minsk,2020,1,24289,66026079.0,10024,
t05_c0,c-mscislau,2020,1,665,1477965.0,428,
t05_c0,c-naroula,2020,1,273,490813.0,194,
t05_c0,c-navahrudak,2020,1,1125,2962904.0,582,
t05_c0,c-navapolack,2020,1,749,1591373.0,550,
t05_c0,c-niasvizh,2020,1,711,1839642.0,334,
t05_c0,c-novalukoml,2020,1,314,652361.0,246,
t05_c0,c-orsha,2020,1,3213,8474017.0,1588,
t05_c0,c-pastavy,2020,1,914,2065637.0,640,
t05_c0,c-pietrykau,2020,1,582,1416769.0,276,
t05_c0,c-pinsk,2020,1,3947,11017674.0,1416,
t05_c0,c-polack,2020,1,2306,5100280.0,1538,
t05_c0,c-pruzhany,2020,1,975,2373678.0,490,
t05_c0,c-rahachou,2020,1,839,2378676.0,324,
t05_c0,c-rechyca,2020,1,2685,7597742.0,1096,
t05_c0,c-salihorsk,2020,1,1270,3209722.0,542,
t05_c0,c-shchuchyn,2020,1,384,942438.0,202,
t05_c0,c-shklou,2020,1,747,1741655.0,510,
t05_c0,c-skidziel,2020,1,382,805661.0,252,
t05_c0,c-slonim,2020,1,1526,3855423.0,982,
t05_c0,c-sluck,2020,1,1983,5153421.0,1000,
t05_c0,c-smalavichy,2020,1,819,1911108.0,410,
t05_c0,c-smarhon,2020,1,1149,2669627.0,628,
t05_c0,c-staryja-darohi,2020,1,463,1158113.0,238,
t05_c0,c-stolin,2020,1,945,2373472.0,498,
t05_c0,c-stoubcy,2020,1,859,2273979.0,492,
t05_c0,c-svietlahorsk,2020,1,1940,5071382.0,1220,
t05_c0,c-talachyn,2020,1,549,1159540.0,326,
t05_c0,c-uzda,2020,1,457,1156459.0,232,
t05_c0,c-valozhyn,2020,1,598,1181673.0,442,
t05_c0,c-vasilevichy,2020,1,374,594554.0,338,
t05_c0,c-vaukavysk,2020,1,1652,4193973.0,952,
t05_c0,c-viciebsk,2020,1,2148,5548632.0,1098,
t05_c0,c-vietka,2020,1,469,1094854.0,274,
t05_c0,c-vilejka,2020,1,1015,2313705.0,606,
t05_c0,c-zaslauje,2020,1,760,1872869.0,550,
t05_c0,c-zhabinka,2020,1,666,1491349.0,482,
t05_c0,c-zhlobin,2020,1,2472,6933616.0,1068,
t05_c0,c-zhodzina,2020,1,1243,3378016.0,688,
